source_row,janela,preco_real,preco_previsto
19141,1,266490.0,271037.2816132747
19179,1,475000.0,506434.62898085464
19431,1,565000.0,477826.56032734754
19528,1,510000.0,623398.365316421
19648,1,299000.0,281575.0502008976
19773,1,399000.0,365312.17233901273
20228,1,565997.0,517993.85241133627
21560,1,540000.0,549534.6443140624
121,1,391500.0,395668.9054526579
739,1,233000.0,236199.1486220023
1006,1,515000.0,525283.4964715338
1238,1,659000.0,527927.0069521412
1800,1,206000.0,213825.76762025128
1945,1,2400000.0,2281350.5742751854
2153,1,1010000.0,869620.2987969564
2964,1,999000.0,749655.8070565627
3405,1,515000.0,527298.1333312932
4512,1,312000.0,344478.48230768787
4656,1,425000.0,393679.7404556038
4948,1,425000.0,514797.4985411063
5050,1,249000.0,297504.5203974984
5078,1,250000.0,220070.17776214026
5168,1,611900.0,708915.9368993744
5345,1,365500.0,349284.41857473704
5436,1,375000.0,380425.3210109648
6131,1,517500.0,509826.68624311575
6547,1,530000.0,524844.4461497265
6614,1,340000.0,403293.67516586283
6623,1,550000.0,527032.8879912214
6645,1,378000.0,321327.8942782964
6662,1,193000.0,162334.1896660193
6837,1,299000.0,321706.7557044908
6977,1,690000.0,583173.1521770974
7196,1,900000.0,539815.061840752
7558,1,382000.0,428442.7565076722
7656,1,960000.0,858170.7563932947
7761,1,170000.0,167703.31122161602
8182,1,495000.0,339272.3128448647
8210,1,203000.0,231126.18620752223
8559,1,506400.0,492974.2868593313
9000,1,1050000.0,1243722.3023210946
9190,1,525000.0,461851.21594078833
9240,1,412133.0,416821.47008219577
9487,1,2375000.0,1092295.2775606813
9575,1,460000.0,365845.19977505994
9682,1,415000.0,377515.3929816835
9691,1,601000.0,546251.7986405003
9895,1,352000.0,366735.20636211504
9970,1,290000.0,214319.49554706833
10351,1,465000.0,458355.35134859686
10409,1,269000.0,241829.919152879
10430,1,570000.0,602792.1138269753
10463,1,519500.0,543681.9274746389
10890,1,440000.0,422615.348235346
11181,1,595000.0,671718.2953196273
11192,1,355000.0,313783.4481663617
11316,1,240000.0,252822.1428541322
11972,1,839900.0,765501.1115362656
12340,1,190000.0,203093.87679881518
12683,1,705000.0,695639.533422992
13142,1,262500.0,228213.85833642105
13176,1,667500.0,991246.5906473481
13771,1,325000.0,366045.6624025163
14081,1,294000.0,278081.4507865374
14572,1,195000.0,177913.99810451292
14725,1,415000.0,419364.9604092199
15181,1,415000.0,401268.21697870904
15202,1,710000.0,835369.9934913893
15205,1,528000.0,543324.3167637172
15402,1,246000.0,257156.0399186151
15901,1,315000.0,342405.3509757255
16011,1,392500.0,365300.13616227295
16251,1,215000.0,230774.92320093428
16273,1,185000.0,231829.74547665834
16742,1,508500.0,533698.6891619104
16948,1,542500.0,545907.2918721344
17418,1,290000.0,278700.70212291804
17856,1,718000.0,524467.2992451346
17947,1,290000.0,344413.3217067639
18083,1,770000.0,1013265.3078308981
18091,1,397000.0,435161.5292474926
18122,1,576925.0,513666.05591685616
18248,1,740000.0,814764.7338489703
18700,1,788000.0,724033.2896257394
18857,1,520000.0,503223.91407952725
18947,1,313500.0,303317.06995420257
19159,1,252000.0,235580.41267105044
19673,1,375000.0,433666.1474230809
20061,1,700000.0,622446.3720211951
20588,1,333000.0,432646.1740316145
24,1,329000.0,344715.0544214093
65,1,317625.0,593391.8516421631
156,1,650000.0,717237.901364936
233,1,213000.0,248208.9893358621
369,1,338000.0,331001.15567637375
490,1,452000.0,443037.7680162912
656,1,3070000.0,1698133.09047293
787,1,460000.0,435902.956884064
834,1,249900.0,187460.68655429003
1435,1,290000.0,357588.5461751679
1578,1,440000.0,476176.6490160814
1730,1,1679000.0,1686864.7097831878
2435,1,355000.0,306193.7710012484
2842,1,375000.0,345458.5099664673
2851,1,534000.0,559128.9428966616
3101,1,190000.0,213495.41029377197
3265,1,218000.0,254205.94161622843
3318,1,445000.0,481417.2035639326
3464,1,805000.0,687727.8465463805
3713,1,421000.0,372458.9002564195
4399,1,1150000.0,1129748.4244926055
4536,1,297000.0,299310.76670139807
4801,1,410000.0,390119.82338738703
5247,1,890000.0,663518.8152114572
5528,1,805000.0,847030.3167566881
5680,1,1470000.0,1243244.6441696696
5821,1,435000.0,460209.6826713263
6041,1,2385000.0,2473210.4793951088
6042,1,230000.0,233899.68512698828
6517,1,560000.0,426533.7927194143
7294,1,700000.0,663047.5285232381
7335,1,445500.0,445997.5490917708
7393,1,366000.0,425078.9321734352
7477,1,370000.0,388057.8210020795
7520,1,229950.0,259045.50788803882
7801,1,321000.0,333402.46312039596
8218,1,490000.0,479526.88735807146
8376,1,300000.0,277184.2325774489
9183,1,305000.0,334985.02699588996
9216,1,340000.0,543317.9473432656
9256,1,811500.0,801575.9298234618
9540,1,961000.0,847729.1246442364
9984,1,205000.0,279940.81894441857
10110,1,920000.0,686898.5763505002
10312,1,398000.0,417573.9341555484
10317,1,524000.0,623764.8432409334
10814,1,432500.0,466018.1126594972
11579,1,185000.0,199468.89221458382
11762,1,350000.0,302881.56672320986
11890,1,365000.0,218894.70645889716
12191,1,438950.0,447644.5984481072
12337,1,749950.0,752626.3046938524
12753,1,292000.0,292228.896664154
12985,1,500000.0,614730.7102524303
13061,1,496600.0,533883.0004243894
13396,1,770000.0,688883.153720691
13838,1,280000.0,249203.1380125756
14076,1,294000.0,278279.8396019171
14143,1,690000.0,554451.6606718634
14795,1,190000.0,191183.46056726598
15270,1,457000.0,465981.5953085021
15334,1,649500.0,691605.7890663784
15405,1,990000.0,1094776.554406743
15744,1,560000.0,570849.3047396443
16115,1,616950.0,665949.0318838665
16369,1,580000.0,533677.869011861
16565,1,385000.0,422012.0773069895
16668,1,808000.0,776914.8322888229
16744,1,206000.0,221101.77450028248
16859,1,202000.0,219311.22736370846
16939,1,262500.0,343089.62583081593
17215,1,297000.0,339287.673090586
18635,1,179950.0,197318.9532549701
18784,1,419000.0,376109.7099079473
19313,1,342000.0,326088.89508956246
19626,1,880000.0,1060236.0359804167
19688,1,349000.0,346300.3890724431
19702,1,359950.0,374582.88613558514
19799,1,385000.0,427501.88535197807
19822,1,388000.0,421605.43663912243
19841,1,272000.0,316036.80550892977
19842,1,418395.0,415538.1579699177
19922,1,455000.0,474041.3876104746
19983,1,479000.0,455163.33398876205
20266,1,625000.0,477147.57062118186
20660,1,315000.0,324228.9191587734
115,1,740500.0,971534.7042057574
185,1,1095000.0,1159035.0139724992
232,1,315000.0,295694.7098599681
525,1,727500.0,661516.7601675346
544,1,375000.0,349839.4977612954
1722,1,345000.0,352169.7689282777
2459,1,674250.0,683989.9757241957
2980,1,390000.0,388112.130558729
2986,1,950000.0,984571.0375761179
3207,1,637250.0,630072.9941741326
3571,1,277950.0,274521.8097302224
3755,1,194820.0,220285.66670916218
3789,1,533250.0,389229.0828682354
3976,1,279000.0,292969.46349354275
4369,1,1150000.0,766510.8770963164
4800,1,274000.0,308587.87624865543
5221,1,600000.0,661153.7509085778
5462,1,845800.0,854934.3565772647
5673,1,299500.0,344009.42182730034
6119,1,289200.0,333049.32063897187
6526,1,585000.0,506474.1825791808
6542,1,544900.0,538607.1785435616
6881,1,715000.0,782834.0740418102
7206,1,628000.0,576147.5038505152
7469,1,319000.0,320376.37339283037
7654,1,640000.0,662325.4537313909
7844,1,1646000.0,1349681.3436856787
8245,1,375000.0,366878.0336688252
8839,1,298000.0,326307.49059122795
8888,1,405000.0,397973.2460515122
9032,1,225000.0,305304.4848014866
9333,1,1335000.0,968923.7767673206
9750,1,885000.0,1003771.2707516289
10118,1,319000.0,296136.02047250385
10251,1,212644.0,248729.55273697642
10795,1,209000.0,215651.10218637265
11205,1,470000.0,513604.6119250308
11259,1,950000.0,952332.1839096522
11638,1,800000.0,708070.2423077839
11648,1,250000.0,270706.403154861
11752,1,302500.0,286115.4071444706
11859,1,410500.0,468849.68582966266
11971,1,395000.0,364953.44211166917
11996,1,315000.0,333589.04759912647
12159,1,418000.0,397270.64452753746
12247,1,225000.0,247017.74169781173
13141,1,570000.0,628509.553693505
13360,1,530000.0,510919.0266530007
13460,1,475999.0,570948.9052558441
14228,1,267500.0,246233.77325380337
14396,1,725000.0,682633.6826227766
14938,1,450000.0,468692.2743030345
15036,1,200000.0,240591.0402311851
15154,1,735000.0,912904.935969973
15375,1,880000.0,992860.7016308886
16193,1,1815000.0,2000125.459330629
16679,1,478000.0,349585.5595141062
17015,1,488000.0,492953.8289694432
17578,1,219000.0,284134.11112886714
17673,1,217500.0,225651.65849677753
17823,1,579000.0,596479.038461833
17936,1,390000.0,435922.80353515234
18136,1,550000.0,476499.6095341178
18196,1,760000.0,980820.666374941
18459,1,305000.0,322416.5613844629
18752,1,695000.0,743854.290496234
18843,1,481000.0,521899.97541734664
19015,1,581000.0,661176.9082600413
19026,1,724950.0,699597.254560694
19048,1,365000.0,363649.57967900706
19150,1,476000.0,432318.271274654
19459,1,387000.0,428376.6505964335
20148,1,660000.0,675427.8450256235
20297,1,333000.0,301623.7629720852
20644,1,418000.0,417042.1455195423
20741,1,345500.0,312085.26954392093
21052,1,1075000.0,837081.2720606508
21072,1,637850.0,617179.9267846883
21147,1,659950.0,730183.1917178605
21198,1,450000.0,365256.99142612243
21229,1,380000.0,378705.3911535882
319,1,268750.0,198550.55815370398
2101,1,643000.0,621524.8589442752
4461,1,263500.0,295579.27891298855
14178,1,385000.0,417039.1868142536
15415,1,1650000.0,1082771.0915346893
16608,1,245000.0,277973.38498440746
20986,1,334900.0,355053.69704264484
208,1,180250.0,218182.42420213835
13401,1,452000.0,479624.13936183695
14965,1,402000.0,407767.1611533249
15647,1,599995.0,531117.1102865178
113,1,329950.0,406401.9550918673
258,1,255000.0,271501.2681606489
274,1,331000.0,388299.0179515549
651,1,521000.0,522368.46135419083
664,1,323000.0,328394.5354332229
665,1,331000.0,317002.0892675716
910,1,234000.0,220458.0575332294
1264,1,390000.0,368898.8356071513
1539,1,1300000.0,1395845.7623527797
1615,1,290000.0,286286.88916942157
1989,1,335000.0,391430.82187641726
2146,1,950000.0,889992.084357512
2188,1,360000.0,347388.0085062446
2283,1,569000.0,578972.7201054556
3109,1,158800.0,194321.79704601318
3384,1,2544750.0,3025859.7112688227
3695,1,625000.0,646484.8952457843
4391,1,399000.0,416151.63666476775
4449,1,379500.0,366782.9335756826
4830,1,215000.0,196325.6419758647
4933,1,360000.0,332663.8206992467
5252,1,589950.0,604206.5302187962
7360,1,907000.0,909968.5426892869
8502,1,249900.0,258306.07339976507
8790,1,415000.0,427123.89990152355
8812,1,800000.0,868480.365421844
8906,1,1325000.0,1123663.0679940595
9199,1,225000.0,201761.7017982112
9676,1,315000.0,280702.7485109431
10212,1,489000.0,385933.0225777162
10359,1,216000.0,251911.33251200194
10458,1,774950.0,746692.7018198507
10465,1,3120000.0,3373374.7969185645
10656,1,304500.0,248600.0503778311
10917,1,247000.0,249188.98190318485
11222,1,450000.0,402858.8466976424
11426,1,299900.0,268359.46605551016
11520,1,475000.0,468400.8126327933
11709,1,589450.0,550824.7044306442
11717,1,208417.0,156878.26403989847
11728,1,995000.0,760307.9003884036
11896,1,294400.0,249547.7154502918
12640,1,520000.0,520079.7221965387
12672,1,410000.0,425090.5915612745
12686,1,260000.0,206546.73597118357
13180,1,335000.0,382894.3480059158
13325,1,350000.0,304333.7161523966
13326,1,220000.0,292215.0369431758
13800,1,775000.0,769278.1674963678
13830,1,356000.0,426921.9758304994
14602,1,720000.0,862715.5077696006
14800,1,210000.0,230352.03917116352
15351,1,290000.0,281460.867742649
16491,1,444950.0,421131.0961479119
16551,1,199988.0,191752.2482938382
16774,1,457000.0,481449.76714634796
16937,1,240000.0,251253.51251800757
16945,1,480000.0,669455.9810515491
17105,1,272000.0,326665.2505762411
17356,1,905000.0,914813.1023344607
17443,1,560000.0,586468.4018687349
17638,1,858450.0,842308.7651062844
17760,1,325000.0,400362.2971251467
17909,1,428000.0,484568.4958707982
18131,1,475000.0,448184.71611116535
18323,1,218250.0,195482.34261203418
18955,1,950000.0,1299619.2106183697
18958,1,394250.0,434778.4620394433
19008,1,571500.0,461649.21638399624
19121,1,182000.0,136538.81657394304
19189,1,400000.0,468729.19039474876
19875,1,430000.0,395568.3237241586
19911,1,515000.0,583053.5656693941
19925,1,340000.0,288838.6052290765
20210,1,570000.0,648513.387840427
20957,1,379950.0,369910.995298494
21168,1,630500.0,594153.5210373346
21305,1,495000.0,489153.05159823335
21525,1,1450000.0,1267070.2069124433
846,1,664000.0,660168.9995345317
877,1,390000.0,405126.34574078594
1214,1,500000.0,549516.8748035193
1553,1,299000.0,300505.50610594946
1885,1,340000.0,248434.77636010345
2328,1,283000.0,259269.89242362368
2882,1,700000.0,507752.8086174461
3218,1,405000.0,444032.83271436737
3493,1,150000.0,323023.52652310254
4178,1,790000.0,680448.2583233404
4348,1,562000.0,635396.0704193155
5105,1,549000.0,508340.2211939715
5231,1,635000.0,655132.7865247986
5317,1,150000.0,154842.40619972255
5871,1,399000.0,389050.40747735783
5943,1,554000.0,515887.65643110324
6476,1,775000.0,597640.682206212
6772,1,396000.0,333302.7073644103
7202,1,500000.0,608353.8701032619
7221,1,258000.0,334947.4775962581
7436,1,1310000.0,983783.0542203388
7740,1,978000.0,956446.9778320973
7932,1,664000.0,675007.7315075037
8289,1,431750.0,374082.7298324871
8343,1,320000.0,309380.97717344767
8443,1,2140000.0,1379161.09258079
8630,1,190000.0,295062.89696569805
9283,1,305000.0,316194.4840349545
9539,1,500000.0,476327.1335689862
9810,1,616500.0,596720.5597293294
9811,1,750000.0,753266.8169033041
10059,1,510000.0,534803.2577481131
10284,1,218000.0,204913.47866861886
10340,1,370000.0,350292.3742019469
10996,1,757000.0,731570.404304722
11753,1,1250000.0,958587.0568176984
12079,1,216300.0,253275.66124360968
12209,1,227000.0,212929.65106508782
13677,1,349950.0,364871.7411411274
13799,1,592000.0,618458.3233006244
14032,1,1680000.0,1793213.6795180049
14116,1,675000.0,694016.8285057046
14162,1,279000.0,271225.1104354343
14475,1,488000.0,638610.6791723251
14758,1,530000.0,557478.6129009739
14892,1,195000.0,270688.81535285915
15188,1,473000.0,461780.69009567314
15259,1,442500.0,428336.8696684167
15321,1,345000.0,260487.80433950308
16061,1,437500.0,442148.9775988513
16200,1,326000.0,274759.0472797693
16674,1,645000.0,617476.3260360463
16904,1,437500.0,512200.4292615667
16951,1,1225000.0,1340367.8255652473
17326,1,189950.0,183190.9321923207
17715,1,775000.0,401280.2330453568
18676,1,455000.0,501929.133507108
18744,1,725000.0,773199.5605836937
18901,1,325500.0,391024.06206725887
19041,1,707000.0,769851.296100923
19302,1,575000.0,491785.1433166068
19714,1,505000.0,478327.84367831395
19993,1,439108.0,406690.74469109246
20117,1,424950.0,414278.63468687155
20650,1,560000.0,520620.83193171554
20848,1,353000.0,301175.90257936827
20944,1,925000.0,1009562.9543690651
21068,1,400950.0,383233.08568650286
21262,1,559000.0,552291.2796809053
21364,1,419500.0,371693.7115734854
457,1,705000.0,685670.0077018901
608,1,223000.0,259833.74669064675
1196,1,357000.0,315552.20393685525
1337,1,495000.0,510426.13426176895
2560,1,612000.0,602212.6649987802
2898,1,355000.0,345621.5987886779
3016,1,746000.0,639013.8739617236
3259,1,580000.0,596190.2792889494
3603,1,933000.0,725966.1152117884
3924,1,1495000.0,1369543.0376193768
4260,1,489950.0,521202.5001712518
4339,1,2125000.0,1451823.5313386638
4975,1,815000.0,779654.3399402545
5040,1,711800.0,693255.7916212251
5123,1,730000.0,890171.1065968057
5265,1,215000.0,229971.49523160048
5822,1,207000.0,204627.14160458636
6124,1,345000.0,432572.2783069029
6375,1,435000.0,414391.37025667535
6394,1,324950.0,271372.95800021326
6868,1,1555000.0,1374634.9799798117
6893,1,900000.0,940315.905483135
6942,1,565000.0,589963.4341374016
7167,1,445000.0,450106.56677422446
7184,1,358000.0,307825.1979205646
7692,1,295000.0,295310.836296164
8044,1,420000.0,452361.34686374373
9836,1,1730000.0,1698220.5700842487
11113,1,425000.0,374537.65930695366
11416,1,106000.0,163803.76055993777
11921,1,525000.0,422462.5576713373
11999,1,832500.0,829748.1966509855
12494,1,660000.0,639566.0349654295
12748,1,750000.0,784298.8563160182
12884,1,1610000.0,2076746.4875647717
12933,1,469000.0,436463.3994330304
15503,1,395000.0,412454.5632268223
15777,1,699950.0,694711.2446995958
17085,1,250000.0,274857.31091822573
17276,1,250000.0,276205.2998044199
17379,1,563000.0,519064.78271404305
17979,1,575000.0,551569.1528843438
18600,1,192000.0,229565.07161224578
18988,1,140000.0,207367.71377222118
19815,1,299950.0,260201.0856891326
20071,1,485000.0,449356.2160954718
20771,1,650000.0,572109.1327519672
8799,1,975000.0,973530.4978025522
20367,1,399950.0,446788.6735828432
12917,1,226000.0,267594.6122265286
18939,1,90000.0,147105.93659238738
20301,1,498445.0,528557.4690064429
18794,1,1000000.0,739737.7173203646
27,1,667000.0,668095.0400887339
31,1,280000.0,282537.6725161469
194,1,230000.0,298798.8514581955
466,1,465000.0,360595.1736650935
1772,1,467500.0,473055.800053989
1838,1,1100000.0,1252674.4207607233
2122,1,405000.0,375333.95713801944
2368,1,575000.0,517069.60108563956
2806,1,401000.0,410628.2792210109
2837,1,490000.0,517220.2934567895
2861,1,443000.0,403519.67730965314
2895,1,180000.0,217948.360448987
3337,1,299000.0,306449.2141614646
3691,1,179950.0,204749.3825568486
3917,1,335000.0,315816.190019218
4087,1,515000.0,460930.72520277597
4140,1,1210000.0,1134435.5070215636
4210,1,255000.0,276580.5755047698
4223,1,571900.0,477108.46798871626
4317,1,250000.0,277196.4288580801
4440,1,225000.0,268642.62311347073
4742,1,330000.0,318308.95376159635
4865,1,268000.0,258063.87385909312
4904,1,240000.0,298124.9253183971
5279,1,368000.0,376691.7763311002
5609,1,575000.0,544635.2679133494
5883,1,400375.0,361187.6932541069
5998,1,599000.0,751869.4631986393
6107,1,555000.0,583702.2372089621
6182,1,300000.0,321971.8652149306
6367,1,320000.0,300542.32210518443
6766,1,350000.0,323937.95098428015
6792,1,560000.0,661618.7107614008
7280,1,800000.0,840535.9486283385
7312,1,555000.0,525116.0962124087
7561,1,258900.0,303206.7400524201
7893,1,500000.0,542130.922882642
8268,1,425000.0,401195.68357845006
8644,1,1438890.0,1232464.794141437
9156,1,450000.0,625817.7232614724
9314,1,903000.0,666927.5841270845
10168,1,605000.0,599719.9804447459
10554,1,660000.0,655429.915533115
10558,1,460000.0,446595.5918742499
10574,1,253000.0,245908.2420753021
10619,1,799000.0,883208.9951748751
10666,1,653000.0,641576.4841312958
10737,1,1035000.0,1062942.6543167646
11604,1,355000.0,357044.43730354577
12143,1,460000.0,417164.43566840666
12190,1,615000.0,593328.952380747
12391,1,385000.0,496278.9694415987
12454,1,229000.0,251531.63436323174
12509,1,1890000.0,1985597.942692799
12615,1,467000.0,470873.07631032285
12965,1,672000.0,582806.0686603136
13103,1,453000.0,509331.2636899004
13219,1,713500.0,636053.5152576974
13233,1,910000.0,1050934.8809423933
13258,1,260000.0,299738.034875765
13607,1,495000.0,552745.9191312724
13741,1,775000.0,954798.7803063514
13947,1,350000.0,363738.96188390016
13950,1,834000.0,879150.8020293593
14481,1,645000.0,606813.533348564
14865,1,1520000.0,1224749.6178886378
15692,1,1637500.0,1999370.0546358225
15718,1,480000.0,421192.02174429316
15881,1,827235.0,791943.9911984586
15998,1,345000.0,363905.27059378976
16282,1,632500.0,719217.2186782749
16352,1,1185000.0,987975.270889025
16999,1,420000.0,414113.3670102566
17003,1,500000.0,436727.67417228065
17205,1,796500.0,804646.2496842217
17297,1,364000.0,331361.9797137449
17314,1,247500.0,273094.6245925481
17496,1,258000.0,249380.77965718636
17622,1,635000.0,577790.6401913295
18005,1,1444000.0,1275085.2666936107
18076,1,427000.0,436120.82141007966
18602,1,283450.0,286669.9637579252
18760,1,400000.0,753182.2645983653
19457,1,342000.0,313361.0721351032
19809,1,932990.0,909752.5839040836
19975,1,175003.0,250612.98917958201
20296,1,950000.0,874763.2694142832
20476,1,375000.0,372152.2258745412
20613,1,220000.0,232144.51950306704
20803,1,536000.0,524308.8640961265
20887,1,355000.0,313725.2239550064
20932,1,286950.0,271391.6155990398
21011,1,515000.0,627907.9956981483
21031,1,359782.0,479822.69620824093
21467,1,1987500.0,1948892.6482545615
80,1,390000.0,367289.4913622019
260,1,780000.0,694982.0145539253
445,1,400000.0,405549.0322578379
784,1,650000.0,699602.7698662434
963,1,210000.0,212780.59985294452
1617,1,370000.0,370409.03343400464
1866,1,475000.0,463176.2297049104
1875,1,425000.0,398339.0683243834
1917,1,210000.0,220691.40644147678
2432,1,233000.0,261924.15855517343
2582,1,965000.0,990890.102481716
2602,1,343000.0,404050.6556625636
3129,1,1265000.0,1092686.642419099
3271,1,800000.0,945489.2405960716
3324,1,555000.0,589188.4845720606
3598,1,270000.0,266585.6693221976
3795,1,949000.0,901260.7027956271
4097,1,280000.0,265317.01314326836
4444,1,705000.0,703030.6494861249
4548,1,466000.0,421445.69123601884
4688,1,465000.0,424313.89495754393
4816,1,475000.0,464353.6707603004
4835,1,219000.0,184476.4839669434
4936,1,440000.0,458973.15146320045
5200,1,792500.0,740082.9524349023
5661,1,538000.0,481909.74375093635
5809,1,258000.0,254166.19326167324
5810,1,450000.0,446478.4356373899
5927,1,440000.0,541449.8166110371
6064,1,228000.0,246680.05489699583
6165,1,382000.0,525382.3175311054
6452,1,340000.0,290545.340342406
6585,1,260000.0,225004.62206371804
6611,1,549950.0,620500.6188556565
6696,1,385000.0,398004.478615198
6703,1,520000.0,595982.976654656
7321,1,355000.0,351545.95478586457
7794,1,580000.0,659691.0434734417
7916,1,443750.0,411540.0995537101
8031,1,399000.0,389100.5323798493
8206,1,249000.0,286122.47392872267
8515,1,353000.0,365738.8895063394
8652,1,244900.0,239984.7550108216
8710,1,506000.0,521999.48624019895
8902,1,350000.0,342139.0879803093
9042,1,505500.0,464324.0383254083
9378,1,625000.0,537467.515906291
10034,1,665000.0,673500.4556008618
10559,1,516000.0,694189.9425132617
10647,1,510000.0,535167.4456792634
11013,1,1020000.0,674786.1338616002
11147,1,234000.0,219626.0597389102
11196,1,209000.0,192857.56310613872
11406,1,387500.0,429293.94459971343
11663,1,695000.0,850656.9123277524
12292,1,550000.0,564480.7096700375
12378,1,232900.0,208276.99274787106
12723,1,281000.0,218156.6820697075
12742,1,135000.0,166279.42048092748
12990,1,545000.0,575945.4384361933
13642,1,570000.0,494270.65405407
14150,1,290000.0,291873.1654289826
14213,1,403000.0,368398.1648918528
14284,1,420000.0,469304.99486493954
14799,1,725000.0,611390.9294771894
14987,1,432500.0,516027.37364694703
15134,1,230000.0,306737.18268346606
15219,1,410000.0,462292.3412548852
15239,1,340000.0,340165.85119601805
15427,1,404000.0,319596.17918595334
15583,1,436000.0,429483.88621056883
15859,1,535000.0,478271.329473748
16215,1,528000.0,416771.78295514575
16986,1,650000.0,734714.7458859748
17019,1,357000.0,373580.21834128257
17243,1,349900.0,283129.7319071801
17431,1,410000.0,483152.25462004304
17691,1,389900.0,393859.85346799676
17703,1,755000.0,718546.2086696014
18061,1,446950.0,438356.4789460667
18221,1,270000.0,262219.68663535593
18282,1,330000.0,347399.98213805136
18284,1,280000.0,251614.19998877993
18698,1,350000.0,348857.50513364386
18938,1,350000.0,328323.90177494707
18956,1,320000.0,357446.2938713551
19093,1,450000.0,523932.52661344706
19122,1,250000.0,227184.6588173457
19201,1,925000.0,991878.6717325918
19586,1,450000.0,514992.4284976614
19654,1,267800.0,272711.38267094427
20008,1,759000.0,686380.3979059941
20058,1,325000.0,318123.6094807707
20332,1,375000.0,432280.5241528957
20611,1,732000.0,601872.6948608996
20724,1,420000.0,406194.00021437736
21584,1,380000.0,390950.49064061855
34,1,322500.0,325436.39098056965
145,1,921500.0,838010.649842942
353,1,437500.0,530048.0007620859
420,1,482000.0,443743.83249068673
925,1,990000.0,814415.584999273
959,1,378000.0,375402.06030717154
1205,1,525000.0,476402.2105190279
1879,1,835000.0,615267.1606929101
2409,1,435000.0,549715.1924617911
2661,1,225000.0,239316.87883032297
2782,1,375000.0,302704.0256001204
2887,1,520000.0,472941.3878821166
2988,1,590000.0,662259.357133238
3582,1,355000.0,420593.76615592866
3749,1,500000.0,553934.1465628466
3861,1,2200000.0,1498029.5856050868
4421,1,247000.0,271119.4184420532
4714,1,827500.0,675310.5845922602
5473,1,325000.0,292677.38309197134
5642,1,560000.0,474982.3439410296
5828,1,455000.0,437317.90312870947
5873,1,652450.0,646255.0041443236
5967,1,2725000.0,2200632.7744167433
6039,1,330000.0,403760.65182901226
6183,1,471000.0,499965.82622599625
6348,1,440000.0,518632.92647436407
6381,1,675000.0,783232.4493726405
6923,1,315000.0,357190.5637482307
7110,1,240000.0,223688.6524123097
7127,1,1735000.0,1821330.6153610966
7148,1,738000.0,630538.7274089
8260,1,602000.0,610624.8023596422
8549,1,409000.0,421957.8820747785
8632,1,601150.0,559733.8227427078
8677,1,496000.0,541393.4088005672
8927,1,515000.0,551657.7738622649
9210,1,350000.0,339532.2145314233
9300,1,400000.0,423434.29629307246
9657,1,261000.0,267518.71771861904
10537,1,500000.0,421099.79214323167
10837,1,700000.0,741108.7912792246
10873,1,291000.0,246205.06285536962
11238,1,260000.0,276764.42893398204
11260,1,865000.0,852000.552462111
11398,1,1705000.0,1545912.369335673
11678,1,359000.0,362140.6006357841
11977,1,501000.0,489206.7538127266
12466,1,399950.0,386060.40874496277
12606,1,412000.0,367222.2843228139
12959,1,245560.0,345094.8975899863
13281,1,365500.0,330814.60370342224
13482,1,375000.0,402465.87373434927
13886,1,575000.0,557412.3290335078
14104,1,521900.0,536531.1921651989
14364,1,620000.0,627026.477553152
14852,1,345000.0,369355.0495945165
14877,1,392000.0,394507.4660829957
14900,1,430000.0,434593.3846994519
14998,1,240000.0,263327.39597189764
15207,1,250000.0,281748.99658287095
15362,1,720000.0,702222.222257308
15373,1,762000.0,703046.498741158
15925,1,285000.0,285454.9519795792
15963,1,180000.0,254011.2879756323
16546,1,227000.0,247800.70722369422
16987,1,445000.0,508094.4521294382
17194,1,187250.0,195023.81999852552
17293,1,340000.0,351515.9951764971
17373,1,670000.0,656110.6817613491
18126,1,271500.0,285637.0321106766
18388,1,474000.0,522001.41712650657
18545,1,325000.0,324135.67799594457
18568,1,810000.0,699732.2011334571
18820,1,474950.0,461465.2913760029
19174,1,209000.0,188397.92367909252
19213,1,900000.0,858196.6286966118
20222,1,550000.0,514396.55518538586
20546,1,515000.0,417773.4085825551
20738,1,1135000.0,1521345.2796053377
21531,1,346000.0,308527.56957264827
370,1,280000.0,293545.8134935564
537,1,595000.0,615198.0997256098
1400,1,292000.0,310176.5175755791
1426,1,350000.0,282019.652450759
1660,1,490000.0,649366.112424596
1757,1,550000.0,643305.3260537022
2229,1,265000.0,294047.07802548225
2318,1,429000.0,498136.69219543936
2587,1,265000.0,277615.56053959095
2665,1,456150.0,423381.9358453527
2720,1,320000.0,330418.61495176505
2798,1,310000.0,306576.882344683
2888,1,205000.0,225506.85831416756
2918,1,160000.0,213040.64851313143
3203,1,528000.0,529982.067256195
3459,1,1075000.0,768893.3340666168
3491,1,325088.0,280469.7574094208
3679,1,527500.0,595684.3901997767
4358,1,660000.0,504437.29815298447
4764,1,315000.0,268104.2109619258
5614,1,750000.0,654087.780920085
5687,1,248000.0,257582.43824097633
6519,1,199500.0,204401.1420436716
6758,1,295000.0,325744.9989376993
6850,1,343000.0,321029.3240924052
6875,1,425000.0,388246.26037493965
7062,1,560000.0,718846.6797222318
7166,1,237000.0,240638.3586910207
7663,1,1270000.0,1518944.5452244235
7675,1,385000.0,455626.4458539529
8814,1,350000.0,291692.46792732715
8950,1,626100.0,609865.8832739933
9062,1,427500.0,320916.2692675754
9699,1,390000.0,402465.87373434927
10222,1,450000.0,411639.9934596691
