source_row,janela,preco_real,preco_previsto
232,1,315000.0,313976.7144339563
525,1,727500.0,670126.1141228718
544,1,375000.0,345784.1290178551
1722,1,345000.0,375064.1760761907
2459,1,674250.0,682230.2480813625
2980,1,390000.0,383827.85701564717
2986,1,950000.0,924651.6844187288
3207,1,637250.0,650797.4305774198
3571,1,277950.0,277629.34825928195
3755,1,194820.0,213279.45395776443
3789,1,533250.0,392937.72373621445
3976,1,279000.0,285820.32131958485
4369,1,1150000.0,644537.7402488652
4800,1,274000.0,316365.0584696804
5221,1,600000.0,678182.3947782178
5462,1,845800.0,882577.7086545116
5673,1,299500.0,333338.9972710937
6119,1,289200.0,343259.5080720051
6526,1,585000.0,500565.0696214262
6542,1,544900.0,550385.1604094303
6881,1,715000.0,799733.8801642729
7206,1,628000.0,565025.4489244877
7469,1,319000.0,315100.9812696861
7654,1,640000.0,687835.4603808897
7844,1,1646000.0,1311901.0066743337
8245,1,375000.0,368580.61917029804
8839,1,298000.0,319924.48575844633
8888,1,405000.0,397025.3354453303
9032,1,225000.0,314520.69547095476
9333,1,1335000.0,931512.789954168
9750,1,885000.0,1022299.2241563661
10118,1,319000.0,288016.8844881548
10251,1,212644.0,303362.497325089
10795,1,209000.0,208425.59281672182
11205,1,470000.0,538740.6304900179
11259,1,950000.0,982699.6260249589
11638,1,800000.0,693908.1747131787
11648,1,250000.0,264127.8917440399
11752,1,302500.0,312587.33216429775
11859,1,410500.0,506468.3438410822
11971,1,395000.0,361249.29238621454
11996,1,315000.0,355767.4554626252
12159,1,418000.0,403028.843345179
12247,1,225000.0,254680.85260597637
13141,1,570000.0,621272.4838389813
13360,1,530000.0,523960.37730158353
13460,1,475999.0,566053.6977396389
14228,1,267500.0,268918.3528898496
14396,1,725000.0,656402.8284155028
14938,1,450000.0,455033.210488545
15036,1,200000.0,233534.60392744312
15154,1,735000.0,910429.4554136912
15375,1,880000.0,960270.622330014
16193,1,1815000.0,1842985.3980814652
16679,1,478000.0,340925.8980103309
17015,1,488000.0,519564.8124952969
17578,1,219000.0,295532.3901919462
17673,1,217500.0,222625.68103698525
17823,1,579000.0,592449.5522417712
17936,1,390000.0,429647.0251348121
18136,1,550000.0,499309.2080278767
18196,1,760000.0,1026349.4709606357
18459,1,305000.0,319938.80946976715
18752,1,695000.0,754779.9740360924
18843,1,481000.0,532150.9177376754
19015,1,581000.0,658001.5761992558
19026,1,724950.0,687188.4054577614
19048,1,365000.0,377197.81588940375
19150,1,476000.0,423166.8868706021
19459,1,387000.0,414441.92582417344
20148,1,660000.0,689187.8552205988
20297,1,333000.0,309189.8916930553
20644,1,418000.0,419417.3833860511
20741,1,345500.0,320042.92858132743
21052,1,1075000.0,857413.2028653114
21072,1,637850.0,688462.3829585732
21147,1,659950.0,729687.5660054781
21198,1,450000.0,382923.3875701709
21229,1,380000.0,400597.13832864445
319,1,268750.0,189615.6303066104
2101,1,643000.0,622566.866407429
4461,1,263500.0,288142.11339713965
14178,1,385000.0,409088.2830678197
15415,1,1650000.0,947303.3846273646
16608,1,245000.0,278257.7290450755
20986,1,334900.0,341270.38612582895
208,1,180250.0,216857.63732014093
13401,1,452000.0,463669.95113426755
14965,1,402000.0,425977.88745121914
15647,1,599995.0,524357.1605543408
113,1,329950.0,398544.3956325822
258,1,255000.0,270528.9159963605
274,1,331000.0,405793.80659081315
651,1,521000.0,518398.9315887719
664,1,323000.0,324792.3365109766
665,1,331000.0,315687.12329682853
910,1,234000.0,222019.48083943987
1264,1,390000.0,376072.39443538175
1539,1,1300000.0,1484925.370532044
1615,1,290000.0,294043.8202230524
1989,1,335000.0,367763.2059636675
2146,1,950000.0,823698.0111088264
2188,1,360000.0,349247.5871398027
2283,1,569000.0,548730.996126938
3109,1,158800.0,192950.44440956356
3384,1,2544750.0,2745725.5383435194
3695,1,625000.0,672876.7726751927
4391,1,399000.0,424701.93285343813
4449,1,379500.0,355096.16146871104
4830,1,215000.0,186417.60159045475
4933,1,360000.0,350740.77761076664
5252,1,589950.0,611509.4107971743
7360,1,907000.0,909430.5162868005
8502,1,249900.0,262498.00935804704
8790,1,415000.0,425315.38549309934
8812,1,800000.0,828971.342838768
8906,1,1325000.0,1041999.3442020776
9199,1,225000.0,195525.6823158597
9676,1,315000.0,272753.9012644131
10212,1,489000.0,402263.39452485804
10359,1,216000.0,260208.53296900218
10458,1,774950.0,710530.4308041276
10465,1,3120000.0,2876426.1964492965
10656,1,304500.0,246804.63482951635
10917,1,247000.0,229126.81346697605
11222,1,450000.0,383504.75481256685
11426,1,299900.0,263436.42847918667
11520,1,475000.0,467515.90525001945
11709,1,589450.0,564906.4637257961
11717,1,208417.0,122684.55223852856
11728,1,995000.0,841273.1637665324
11896,1,294400.0,257588.95517055827
12640,1,520000.0,502212.6042963142
12672,1,410000.0,427732.2335218237
12686,1,260000.0,248005.67052737737
13180,1,335000.0,396737.0898847314
13325,1,350000.0,315702.84834542876
13326,1,220000.0,321964.06182321813
13800,1,775000.0,766034.7887647516
13830,1,356000.0,425398.3046715484
14602,1,720000.0,852977.8874107525
14800,1,210000.0,219961.73206116748
15351,1,290000.0,299240.3233112549
16491,1,444950.0,426634.20575630653
16551,1,199988.0,204642.04195281316
16774,1,457000.0,487942.1073792376
16937,1,240000.0,224884.45788516456
16945,1,480000.0,677678.7827295238
17105,1,272000.0,321878.50970185205
17356,1,905000.0,873571.5988495818
17443,1,560000.0,592266.8773168027
17638,1,858450.0,856186.2226299008
17760,1,325000.0,401910.3656019961
17909,1,428000.0,525155.1598315724
18131,1,475000.0,449935.1843044688
18323,1,218250.0,194735.18243500963
18955,1,950000.0,1163438.5416427706
18958,1,394250.0,391561.5026375215
19008,1,571500.0,457987.0270846743
19121,1,182000.0,136977.54073230628
19189,1,400000.0,460983.4189586239
19875,1,430000.0,412013.5532807319
19911,1,515000.0,581488.2811458923
19925,1,340000.0,290996.8205734393
20210,1,570000.0,646684.4636667715
20957,1,379950.0,363418.9268130984
21168,1,630500.0,609231.0768067243
21305,1,495000.0,479420.53195490624
21525,1,1450000.0,1313446.1557151403
846,1,664000.0,631651.0260265763
877,1,390000.0,406340.2871054237
1214,1,500000.0,548997.0745985536
1553,1,299000.0,301871.5355856097
1885,1,340000.0,257897.4795512556
2328,1,283000.0,268766.25612281705
2882,1,700000.0,512198.50031483336
3218,1,405000.0,462334.9351098862
3493,1,150000.0,375385.18788749626
4178,1,790000.0,688966.4531968143
4348,1,562000.0,629238.6037055266
5105,1,549000.0,504629.1129678808
5231,1,635000.0,694718.4513627352
5317,1,150000.0,147024.36159613292
5871,1,399000.0,400598.9300854928
5943,1,554000.0,580170.257558392
6476,1,775000.0,567620.5878277984
6772,1,396000.0,340308.87077481474
7202,1,500000.0,552129.4342577341
7221,1,258000.0,342254.3537164201
7436,1,1310000.0,979493.676336967
7740,1,978000.0,936529.029362008
7932,1,664000.0,656969.2019547932
8289,1,431750.0,386027.0085301108
8343,1,320000.0,313660.93768692575
8443,1,2140000.0,1253881.5447527596
8630,1,190000.0,289755.96793448785
9283,1,305000.0,319429.0043890721
9539,1,500000.0,469363.89980141335
9810,1,616500.0,555940.3291072508
9811,1,750000.0,739216.4071799528
10059,1,510000.0,541594.0991605148
10284,1,218000.0,204713.20462552676
10340,1,370000.0,347739.8448309352
10996,1,757000.0,694423.5641345812
11753,1,1250000.0,992716.4884305178
12079,1,216300.0,263098.17513433646
12209,1,227000.0,196763.78067903666
13677,1,349950.0,348220.40926285693
13799,1,592000.0,594444.7758187864
14032,1,1680000.0,2336304.521003742
14116,1,675000.0,670104.7851388394
14162,1,279000.0,274518.445987073
14475,1,488000.0,649988.3354235034
14758,1,530000.0,554889.7518646056
14892,1,195000.0,270997.22494179226
15188,1,473000.0,459912.79967797
15259,1,442500.0,441729.5861327176
15321,1,345000.0,257746.0686858715
16061,1,437500.0,454054.1366550928
16200,1,326000.0,297890.3010718572
16674,1,645000.0,622828.0733414543
16904,1,437500.0,533812.7996725575
16951,1,1225000.0,1398826.267828487
17326,1,189950.0,179372.44844857533
17715,1,775000.0,404526.9525751475
18676,1,455000.0,492791.39042035874
18744,1,725000.0,800615.5928930485
18901,1,325500.0,395613.34908287646
19041,1,707000.0,723746.6195604161
19302,1,575000.0,509689.66542778554
19714,1,505000.0,482777.00543614954
19993,1,439108.0,395199.95176099666
20117,1,424950.0,427025.74047737505
20650,1,560000.0,523120.06912743615
20848,1,353000.0,316879.1452878995
20944,1,925000.0,978455.0087549697
21068,1,400950.0,374842.8470537749
21262,1,559000.0,571041.7416796894
21364,1,419500.0,380966.35943817144
457,1,705000.0,642786.5048845644
608,1,223000.0,257968.5581728815
1196,1,357000.0,307401.73028069537
1337,1,495000.0,525238.6460801528
2560,1,612000.0,605075.5592179607
2898,1,355000.0,354446.9658784634
3016,1,746000.0,645606.12204582
3259,1,580000.0,561536.3783903951
3603,1,933000.0,705404.7461309675
3924,1,1495000.0,1365297.3880531848
4260,1,489950.0,536254.0955909063
4339,1,2125000.0,1336135.008474948
4975,1,815000.0,853557.1263904652
5040,1,711800.0,698592.004169148
5123,1,730000.0,892656.2818700015
5265,1,215000.0,233789.54494464715
5822,1,207000.0,227493.0236428803
6124,1,345000.0,440131.765234584
6375,1,435000.0,415995.33948325703
6394,1,324950.0,269706.94901477866
6868,1,1555000.0,1252375.987219837
6893,1,900000.0,941522.3709101457
6942,1,565000.0,587347.5250394184
7167,1,445000.0,424628.0284854358
7184,1,358000.0,311466.04643336346
7692,1,295000.0,293009.52353214694
8044,1,420000.0,413499.1065742901
9836,1,1730000.0,1672111.307379181
11113,1,425000.0,384889.51935305865
11416,1,106000.0,152440.26819631626
11921,1,525000.0,418224.9419377581
11999,1,832500.0,806508.8842114529
12494,1,660000.0,626698.5722866076
12748,1,750000.0,810027.4462757261
12884,1,1610000.0,1918064.0951177063
12933,1,469000.0,443273.61783195235
15503,1,395000.0,405914.8431558141
15777,1,699950.0,685505.5838883983
17085,1,250000.0,271652.02716385794
17276,1,250000.0,286840.8681185132
17379,1,563000.0,520245.6176480054
17979,1,575000.0,560481.705514813
18600,1,192000.0,226567.03293529846
18988,1,140000.0,188252.95607988574
19815,1,299950.0,261165.87261170006
20071,1,485000.0,484427.923959639
20771,1,650000.0,561236.7286705956
8799,1,975000.0,927093.2322399762
20367,1,399950.0,430088.4238899224
12917,1,226000.0,257503.59092113003
18939,1,90000.0,146076.48774017414
20301,1,498445.0,504682.7507449984
18794,1,1000000.0,741570.6999139341
27,1,667000.0,636209.6535918851
31,1,280000.0,273316.2494582409
194,1,230000.0,312956.9430413102
466,1,465000.0,362719.72943721234
1772,1,467500.0,497164.9946620109
1838,1,1100000.0,1273560.1690074906
2122,1,405000.0,370428.00474920287
2368,1,575000.0,552892.0286159007
2806,1,401000.0,421637.3509356893
2837,1,490000.0,503703.62965368317
2861,1,443000.0,425803.5582448801
2895,1,180000.0,211347.56029342915
3337,1,299000.0,311323.72500594816
3691,1,179950.0,219133.14810138434
3917,1,335000.0,309323.4432829998
4087,1,515000.0,454087.329606261
4140,1,1210000.0,1139022.8464593063
4210,1,255000.0,278894.5952685145
4223,1,571900.0,472464.3142568164
4317,1,250000.0,259383.8249288559
4440,1,225000.0,291332.4943219483
4742,1,330000.0,304347.222715455
4865,1,268000.0,275165.6536775537
4904,1,240000.0,301899.70542727323
5279,1,368000.0,390427.3379220912
5609,1,575000.0,533091.1471650118
5883,1,400375.0,401847.23570025124
5998,1,599000.0,782024.1120826895
6107,1,555000.0,589110.1478311915
6182,1,300000.0,324489.14365379896
6367,1,320000.0,305856.9271844752
6766,1,350000.0,325606.9236997549
6792,1,560000.0,638645.4369071268
7280,1,800000.0,797274.0865162524
7312,1,555000.0,518928.0750461403
7561,1,258900.0,304885.43352480896
7893,1,500000.0,532082.2063309122
8268,1,425000.0,420685.50999222044
8644,1,1438890.0,1201780.722823696
9156,1,450000.0,617935.2605632142
9314,1,903000.0,709138.3067653094
10168,1,605000.0,621799.2067448813
10554,1,660000.0,676562.1494336138
10558,1,460000.0,428932.92066473165
10574,1,253000.0,243106.24416100082
10619,1,799000.0,750176.3578641381
10666,1,653000.0,649165.7017988478
10737,1,1035000.0,1024738.8622183017
11604,1,355000.0,390160.3173046722
12143,1,460000.0,435144.10435624525
12190,1,615000.0,603189.3274731493
12391,1,385000.0,493463.5673306084
12454,1,229000.0,243581.4479906422
12509,1,1890000.0,1985289.4664834077
12615,1,467000.0,458989.6469278996
12965,1,672000.0,635082.7035846392
13103,1,453000.0,464522.9797269848
13219,1,713500.0,630895.44950743
13233,1,910000.0,1027791.3160168788
13258,1,260000.0,308061.64526890166
13607,1,495000.0,602841.6808975441
13741,1,775000.0,875585.2895597368
13947,1,350000.0,363529.3207502437
13950,1,834000.0,938509.116994634
14481,1,645000.0,577848.15338324
14865,1,1520000.0,1475523.0428684603
15692,1,1637500.0,2052537.0161824666
15718,1,480000.0,406908.6742556677
15881,1,827235.0,792056.7912427007
15998,1,345000.0,340538.44991752255
16282,1,632500.0,723995.4972121223
16352,1,1185000.0,994448.1535327062
16999,1,420000.0,416527.3788068109
17003,1,500000.0,445331.15458676044
17205,1,796500.0,804868.1898535386
17297,1,364000.0,348321.1731496264
17314,1,247500.0,277773.2336604828
17496,1,258000.0,257285.26441478965
17622,1,635000.0,598431.6957810475
18005,1,1444000.0,1236035.5096929653
18076,1,427000.0,426935.0913937517
18602,1,283450.0,285435.38753109804
18760,1,400000.0,785203.0019848227
19457,1,342000.0,293068.1219484311
19809,1,932990.0,907247.0294790005
19975,1,175003.0,216146.3505160815
20296,1,950000.0,913461.9581154828
20476,1,375000.0,375265.18804233597
20613,1,220000.0,230853.3684802764
20803,1,536000.0,527336.6290023831
20887,1,355000.0,327042.6935040583
20932,1,286950.0,263470.5016166328
21011,1,515000.0,598260.1696024174
21031,1,359782.0,462400.52172554634
21467,1,1987500.0,1789642.15168592
80,1,390000.0,368051.0365681738
260,1,780000.0,705602.5081397538
445,1,400000.0,420371.96012871654
784,1,650000.0,714523.8095052119
963,1,210000.0,207202.6954977018
1617,1,370000.0,368567.5062301427
1866,1,475000.0,468030.06745242263
1875,1,425000.0,402701.01503435604
1917,1,210000.0,223890.9873813034
2432,1,233000.0,249574.56640875764
2582,1,965000.0,1065272.450805445
2602,1,343000.0,404408.3669592126
3129,1,1265000.0,1116026.596314365
3271,1,800000.0,983094.5623517983
3324,1,555000.0,578705.4089192984
3598,1,270000.0,263287.2073819827
3795,1,949000.0,928497.1262804279
4097,1,280000.0,274032.3169785931
4444,1,705000.0,696413.8630441355
4548,1,466000.0,422854.69362661405
4688,1,465000.0,418996.4534597799
4816,1,475000.0,453869.6148086251
4835,1,219000.0,186248.56124825112
4936,1,440000.0,418439.2973548963
5200,1,792500.0,746534.4630559307
5661,1,538000.0,426345.2272842205
5809,1,258000.0,260169.73021093686
5810,1,450000.0,448197.9391662591
5927,1,440000.0,535550.5587290741
6064,1,228000.0,249604.93166559216
6165,1,382000.0,531299.4261355582
6452,1,340000.0,286641.91561183124
6585,1,260000.0,232826.9009220792
6611,1,549950.0,616005.1832091025
6696,1,385000.0,428818.7409192275
6703,1,520000.0,562029.0702851318
7321,1,355000.0,362363.1490788241
7794,1,580000.0,648025.6633326312
7916,1,443750.0,400537.78213387256
8031,1,399000.0,379748.17565338925
8206,1,249000.0,289985.9177328252
8515,1,353000.0,327196.27325159876
8652,1,244900.0,237645.7225321705
8710,1,506000.0,527913.9377198583
8902,1,350000.0,334458.57864342193
9042,1,505500.0,466627.8484965351
9378,1,625000.0,516642.7221036865
10034,1,665000.0,676296.1260161198
10559,1,516000.0,707376.2637157709
10647,1,510000.0,559477.6064273175
11013,1,1020000.0,705336.8681681867
11147,1,234000.0,206157.20040919437
11196,1,209000.0,192901.28278742236
11406,1,387500.0,412211.91706644703
11663,1,695000.0,855006.6247943853
12292,1,550000.0,580138.547925705
12378,1,232900.0,206822.2464145247
12723,1,281000.0,220304.53492350795
12742,1,135000.0,186653.24523820417
12990,1,545000.0,554026.6412422408
13642,1,570000.0,500805.29797031335
14150,1,290000.0,328299.01817588595
14213,1,403000.0,356549.3956022069
14284,1,420000.0,477781.42059037136
14799,1,725000.0,659365.4962234527
14987,1,432500.0,517578.42435838265
15134,1,230000.0,305591.19345136854
15219,1,410000.0,465741.93978975294
15239,1,340000.0,352129.2221108803
15427,1,404000.0,314790.8806636476
15583,1,436000.0,442107.31483204727
15859,1,535000.0,488674.07355714304
16215,1,528000.0,425589.82130169735
16986,1,650000.0,722212.8634998656
17019,1,357000.0,382187.708082974
17243,1,349900.0,265080.1654943615
17431,1,410000.0,475319.8056225579
17691,1,389900.0,395420.8180995378
17703,1,755000.0,732229.221606693
18061,1,446950.0,450507.56458676973
18221,1,270000.0,264544.52388201206
18282,1,330000.0,351194.04330731306
18284,1,280000.0,258497.60186048428
18698,1,350000.0,331383.66875007865
18938,1,350000.0,307879.8406288103
18956,1,320000.0,345791.85587403324
19093,1,450000.0,547152.3601508156
19122,1,250000.0,234388.1389688656
19201,1,925000.0,1032272.7035388375
19586,1,450000.0,500547.03771313594
19654,1,267800.0,273981.6913137787
20008,1,759000.0,693630.6139994333
20058,1,325000.0,316632.73587669944
20332,1,375000.0,425206.408859845
20611,1,732000.0,604843.66809068
20724,1,420000.0,431675.42320456385
21584,1,380000.0,384322.29922447307
34,1,322500.0,328188.96111321
145,1,921500.0,829471.9983344631
353,1,437500.0,492311.28860210744
420,1,482000.0,448481.3752694747
925,1,990000.0,760153.5185903282
959,1,378000.0,367899.80060370406
1205,1,525000.0,503293.3229922563
1879,1,835000.0,581148.7917400211
2409,1,435000.0,552434.4149986648
2661,1,225000.0,241311.68461513167
2782,1,375000.0,294658.1802550218
2887,1,520000.0,503136.24350769207
2988,1,590000.0,651624.5251761576
3582,1,355000.0,390322.06660393794
3749,1,500000.0,555479.2664314698
3861,1,2200000.0,1491821.4283159904
4421,1,247000.0,275605.30590621586
4714,1,827500.0,663634.4956288779
5473,1,325000.0,290070.70181073877
5642,1,560000.0,491889.0818512459
5828,1,455000.0,452084.44661474804
5873,1,652450.0,637491.8379673088
5967,1,2725000.0,2276498.6046596062
6039,1,330000.0,481685.1197126522
6183,1,471000.0,507585.59085440275
6348,1,440000.0,469968.9512157401
6381,1,675000.0,736362.0822477345
6923,1,315000.0,341743.85008241003
7110,1,240000.0,233078.27992284583
7127,1,1735000.0,1778757.9089024188
7148,1,738000.0,617792.2797397844
8260,1,602000.0,559372.9495764583
8549,1,409000.0,435800.5986953855
8632,1,601150.0,569730.626133889
8677,1,496000.0,511155.21881230455
8927,1,515000.0,546008.2286286599
9210,1,350000.0,350419.72751141846
9300,1,400000.0,431163.23542303726
9657,1,261000.0,268840.1960127005
10537,1,500000.0,411251.40248995146
10837,1,700000.0,694581.8390776961
10873,1,291000.0,246265.70543111677
11238,1,260000.0,281417.20686817425
11260,1,865000.0,884972.2922187408
11398,1,1705000.0,1729182.6311499148
11678,1,359000.0,367928.7057921883
11977,1,501000.0,499821.7930320986
12466,1,399950.0,371146.9725165708
12606,1,412000.0,379839.67620634707
12959,1,245560.0,360489.20479533705
13281,1,365500.0,339972.7180230556
13482,1,375000.0,369851.7431163251
13886,1,575000.0,570297.868125166
14104,1,521900.0,534307.3766522886
14364,1,620000.0,633787.3318211029
14852,1,345000.0,355895.288841859
14877,1,392000.0,395879.4827499614
14900,1,430000.0,450468.06931432843
14998,1,240000.0,267396.3365867076
15207,1,250000.0,286905.1237638073
15362,1,720000.0,686243.4364648887
15373,1,762000.0,689802.9578205002
15925,1,285000.0,268958.5718982021
15963,1,180000.0,233368.05134132082
16546,1,227000.0,234360.3124752255
16987,1,445000.0,539411.9835707336
17194,1,187250.0,201095.21905680269
17293,1,340000.0,354905.9590244027
17373,1,670000.0,596336.7396053458
18126,1,271500.0,282102.55145484704
18388,1,474000.0,515749.4025097527
18545,1,325000.0,320875.90006791597
18568,1,810000.0,724446.6394906888
18820,1,474950.0,502612.7684687629
19174,1,209000.0,185583.4050309507
19213,1,900000.0,898451.1792432014
20222,1,550000.0,532898.464430704
20546,1,515000.0,416590.1070499265
20738,1,1135000.0,1503903.2702178566
21531,1,346000.0,323085.22826071613
370,1,280000.0,295716.45701591484
537,1,595000.0,614319.9335299154
1400,1,292000.0,324691.9584571125
1426,1,350000.0,287027.9639522372
1660,1,490000.0,623054.7010932872
1757,1,550000.0,606879.359745108
2229,1,265000.0,290323.06367306114
2318,1,429000.0,522116.8266093401
2587,1,265000.0,268442.76687933464
2665,1,456150.0,431197.64437918173
2720,1,320000.0,319831.2280651219
2798,1,310000.0,316630.17335729266
2888,1,205000.0,231945.30600431105
2918,1,160000.0,199719.56253998805
3203,1,528000.0,512723.4746935819
3459,1,1075000.0,861720.3365354198
3491,1,325088.0,280558.05604139616
3679,1,527500.0,551879.5690566192
4358,1,660000.0,563221.6469410355
4764,1,315000.0,273116.3648836915
5614,1,750000.0,614939.9569239956
5687,1,248000.0,251768.30767889088
6519,1,199500.0,205025.6312180577
6758,1,295000.0,319845.834887721
6850,1,343000.0,321486.0338084105
6875,1,425000.0,376084.7466851761
7062,1,560000.0,741588.5852898221
7166,1,237000.0,249397.36629823077
7663,1,1270000.0,1440154.0203028193
7675,1,385000.0,458951.8884223076
8814,1,350000.0,314249.4723715807
8950,1,626100.0,603420.1245089386
9062,1,427500.0,320067.4206321706
9699,1,390000.0,369056.848119437
10222,1,450000.0,427104.4543472179
10289,1,309900.0,267857.68660281564
10380,1,268450.0,248681.19550213637
10415,1,439950.0,458604.30614083365
10785,1,250000.0,244845.38023748275
12109,1,290000.0,312560.65914952644
13185,1,420000.0,314586.4780617748
13279,1,717500.0,765785.2647261461
14125,1,875000.0,836152.9556847595
14809,1,622100.0,527459.5590638432
14848,1,400000.0,453953.7198552804
15002,1,745000.0,676943.3462886731
15349,1,835000.0,834682.0075977608
15738,1,538000.0,607371.4712501462
15797,1,277500.0,297761.83506425476
16068,1,1250000.0,1026157.8963223659
16897,1,972000.0,999203.6532666715
17309,1,147500.0,201133.26238786947
17329,1,209950.0,225562.10064548897
17529,1,340000.0,364865.6175042624
18007,1,458000.0,581462.1443631072
18187,1,273500.0,232583.4619429422
18289,1,405000.0,377749.7182136858
18381,1,419995.0,383830.11474593915
18397,1,306000.0,225100.5124780647
18472,1,255000.0,251716.62501544747
18536,1,665000.0,622967.7909573173
18789,1,510000.0,464468.09201579634
19523,1,240000.0,309502.755183696
20194,1,385000.0,324538.31301962864
20413,1,529950.0,515364.09753617126
20943,1,294500.0,291196.8968694358
18,1,189000.0,202521.34414528677
189,1,585188.0,575813.6607454426
347,1,320000.0,321904.5232064056
1236,1,270000.0,242609.0683372303
1644,1,299000.0,323811.58069012465
2021,1,340000.0,363763.9831321025
2274,1,299500.0,356279.64948576083
2278,1,625000.0,584982.9475616795
2358,1,232000.0,239890.8687162796
2561,1,330000.0,342640.16023084015
2663,1,356500.0,377686.50987103465
2814,1,450000.0,419515.6843743073
2917,1,372000.0,308289.4449695389
3178,1,325000.0,314111.1324815329
3266,1,425000.0,416493.6055204235
3390,1,579000.0,518272.47636895144
3402,1,115000.0,143087.2266557163
3809,1,430000.0,495493.27777640143
4710,1,328000.0,316155.8392221126
5203,1,675000.0,589551.4844578817
6499,1,1925000.0,1756257.4046984722
6791,1,390000.0,546874.7131770184
7050,1,239999.0,246420.217718601
7230,1,438000.0,446298.9803037218
7399,1,360000.0,339550.26232461847
8791,1,550000.0,580843.7122684482
8838,1,1406890.0,1339425.452444985
9322,1,2575000.0,2225349.4687960935
9667,1,1175000.0,926412.163445355
10084,1,1227500.0,1162200.979890175
10622,1,692500.0,747987.7478146333
10630,1,338000.0,366028.273030756
10933,1,324000.0,315844.57447830803
11313,1,485000.0,491341.9566640912
11542,1,690000.0,682248.145305357
11925,1,559500.0,570378.2301625921
12271,1,450000.0,444771.9792472002
12376,1,357000.0,487178.6613180237
12544,1,567500.0,506568.5945144455
12631,1,495200.0,423656.1825861648
12636,1,585000.0,538368.8618081608
12851,1,529000.0,447921.8889242787
12958,1,690500.0,606306.5662876157
13193,1,363000.0,380797.6129440983
13515,1,215000.0,220319.86711223712
13691,1,405000.0,410890.49071094964
14123,1,515000.0,541317.805649902
14183,1,500000.0,334703.6903589305
15812,1,294450.0,340165.9666269691
16248,1,660000.0,618500.1857917504
16256,1,400000.0,561399.544970158
16618,1,369000.0,377906.5935324361
16925,1,358000.0,294459.2863335423
17386,1,780000.0,516570.2446155376
18244,1,464000.0,294628.623206207
18563,1,675000.0,681078.3056140244
19000,1,565000.0,545607.8140658983
19950,1,743000.0,852079.8992088237
20739,1,590000.0,529105.7415512609
21247,1,510000.0,492574.021330165
6767,1,319000.0,311214.4769808311
8256,1,320000.0,341422.5112172202
13013,1,285000.0,302886.9333464398
13253,1,760000.0,747382.2723866318
17975,1,430000.0,485138.8432597692
19902,1,615000.0,588204.147512521
63,1,549000.0,590234.5300566207
3278,1,843500.0,948475.7370646617
165,1,370000.0,409256.1877241637
240,1,225000.0,235822.8829083457
1398,1,465000.0,435625.53745589114
1550,1,355000.0,325923.6443727254
1696,1,440000.0,446010.0476166011
1703,1,617000.0,521566.1696346505
1709,1,550000.0,521453.7205098173
1910,1,400000.0,332349.1240954294
1968,1,490000.0,472032.23304405186
2083,1,800000.0,786958.2979929467
2304,1,290000.0,357211.452393214
2962,1,310000.0,323020.496638614
3075,1,650000.0,479791.4994883071
3456,1,508500.0,550080.6362031839
3799,1,851500.0,800059.2708093317
3812,1,750000.0,730275.451229884
3910,1,408500.0,392663.4087996213
4418,1,864000.0,819109.0857943866
4579,1,238000.0,233951.05524081894
4877,1,849000.0,753364.4816489872
5213,1,368000.0,359123.80167482595
5406,1,459900.0,469045.6386012972
5811,1,720168.0,574229.5678392941
5893,1,695000.0,718513.2848253191
6668,1,523000.0,643362.5115581491
6800,1,645000.0,690499.5976711366
6991,1,708000.0,573566.4185709812
7002,1,2175000.0,2146378.457916177
7156,1,180000.0,246140.62049983698
7903,1,475000.0,357154.39712204615
7927,1,659000.0,672364.2381961516
8571,1,726500.0,660740.4668844496
8678,1,399950.0,412268.8378370002
9867,1,600000.0,629359.263998034
10139,1,800000.0,761092.5937643044
10436,1,312000.0,233649.9467599016
10476,1,820000.0,804061.2244632969
10849,1,292000.0,243257.22085925777
10851,1,500000.0,510752.8573882051
11089,1,910000.0,817454.8458961436
11286,1,278000.0,249564.1706215242
11568,1,258950.0,239775.43231555505
11932,1,104950.0,181299.90089759353
12014,1,185000.0,202885.18100100156
12418,1,244900.0,149532.93205467873
12721,1,670000.0,718232.7089695367
12816,1,760000.0,712258.3506615388
13043,1,174950.0,189509.46529774333
13127,1,465000.0,406261.8486377145
13416,1,360000.0,346072.67444141256
14356,1,1010000.0,1126688.7486535513
14442,1,697000.0,710298.8335451877
14734,1,989900.0,979608.206816888
15078,1,650000.0,559230.6836190674
16751,1,208000.0,188797.06837613528
16798,1,529000.0,502708.70859741664
17073,1,390000.0,371088.7114978564
17375,1,492500.0,414410.53143866267
17729,1,600000.0,461030.2809239298
17973,1,458450.0,446227.2728549878
18035,1,326995.0,302397.2955885712
18409,1,2630000.0,2450919.7370078075
18606,1,1315000.0,1156533.4198433144
18673,1,475000.0,487514.49172904354
18825,1,611000.0,636471.3797493855
18855,1,405000.0,353849.76080316375
19018,1,225000.0,226665.2110062606
19760,1,292000.0,293084.7618624327
19921,1,315000.0,331409.16667860385
20090,1,551500.0,554012.3768168222
20136,1,1237500.0,1066889.6182941103
20189,1,730000.0,742090.335523808
20928,1,287000.0,326809.12549859926
1,1,538000.0,495321.9643619298
3,1,604000.0,481825.1649827047
314,1,1400000.0,1245730.9574317199
463,1,359500.0,359743.0188664544
576,1,266000.0,272027.294589715
610,1,340000.0,310821.67046631075
