source_row,id,date,partition
5152,3840700653,2014-12-12,development
5153,6084200080,2014-05-28,development
5154,3705900130,2014-05-23,development
5155,3333002385,2015-04-17,test
5156,3904910050,2014-10-23,development
5157,5556900080,2014-09-26,development
5158,4443800415,2015-03-21,test
5159,3791400250,2015-04-25,test
5160,9551201585,2014-07-01,development
5161,7856620050,2015-02-25,development
5162,9320200050,2014-12-16,development
5163,1954420380,2015-03-30,test
5164,0740500010,2014-08-07,development
5165,6673050020,2015-04-01,test
5166,1853081060,2015-04-16,test
5167,6308000020,2015-04-03,test
5168,1720800305,2014-11-19,development
5169,1682000280,2015-03-19,test
5170,3814800280,2015-04-17,test
5171,3352402195,2014-07-16,development
5172,9320600170,2015-03-24,test
5173,5205000250,2015-04-10,test
5174,9264920250,2014-07-10,development
5175,2473101190,2015-04-27,test
5176,5437820020,2014-08-07,development
5177,4067600275,2014-08-26,development
5178,6447300345,2015-04-06,test
5179,3905100280,2014-07-01,development
5180,9285800275,2014-08-14,development
5181,1891100130,2015-04-17,test
5182,1592000250,2014-10-13,development
5183,2328800130,2014-12-17,development
5184,6067910130,2015-03-25,test
5185,3333002790,2015-01-23,development
5186,9478400080,2014-05-12,development
5187,3450300020,2015-03-18,test
5188,2663000050,2014-09-26,development
5189,3145600250,2015-03-17,test
5190,6206100130,2014-06-26,development
5191,8944320420,2014-07-10,development
5192,0224069145,2015-04-01,test
5193,3363900280,2015-03-11,test
5194,7504110050,2014-06-26,development
5195,0624100950,2015-03-11,test
5196,9416400020,2014-08-27,development
5197,3578400950,2014-08-01,development
5198,4100000050,2014-10-30,development
5199,3475000080,2014-08-28,development
5200,7871500345,2014-12-02,development
5201,8857600680,2015-03-13,test
5202,2817100430,2015-05-11,test
5203,7649400170,2014-12-05,development
5204,4048400185,2014-10-22,development
5205,3303960250,2015-05-07,test
5206,2785000480,2015-01-08,development
5207,2926049400,2014-12-26,development
5208,5452302195,2014-12-30,development
5209,3528900980,2014-05-23,development
5210,3886901795,2015-04-22,test
5211,1868900675,2014-09-12,development
5212,4031000290,2015-04-08,test
5213,9264960480,2014-12-08,development
5214,3303980680,2015-02-28,development
5215,1775930010,2014-12-22,development
5216,3329520170,2014-05-21,development
5217,9321010130,2015-03-12,test
5218,7696600020,2015-01-28,development
5219,2690600005,2014-10-01,development
5220,0923049323,2014-07-14,development
5221,6705870080,2014-11-21,development
5222,3797710010,2015-04-28,test
5223,0098030630,2014-12-15,development
5224,8106300840,2014-07-21,development
5225,1074100020,2014-10-07,development
5226,0418000010,2015-04-22,test
5227,1782000130,2014-05-23,development
5228,2124079093,2015-01-12,development
5229,9828702890,2015-02-11,development
5230,3797001815,2015-02-17,development
5231,6979900080,2014-11-25,development
5232,7319900345,2014-08-25,development
5233,4346300010,2014-06-18,development
5234,2432000130,2015-04-14,test
5235,9165100130,2014-06-18,development
5236,0844000425,2014-12-23,development
5237,6076500364,2014-09-10,development
5238,9238430430,2015-04-30,test
5239,2854800095,2014-07-08,development
5240,0031200020,2015-03-19,test
5241,5364200381,2014-10-10,development
5242,1515910290,2014-08-25,development
5243,3459000020,2015-04-14,test
5244,3303000130,2015-01-16,purged
5245,3303000130,2015-04-28,test
5246,3235100080,2014-07-01,development
5247,7284900460,2014-11-20,development
5248,6332940020,2014-08-26,development
5249,8802400415,2014-06-25,development
5250,4131500190,2015-05-07,test
5251,7524400250,2014-08-22,development
5252,7524400250,2014-11-24,development
5253,4441300440,2014-05-12,development
5254,1898200080,2015-03-12,test
5255,1245003375,2015-04-08,test
5256,3574300250,2014-10-29,development
5257,5071400104,2014-06-26,development
5258,9287801150,2015-04-23,test
5259,8651431100,2015-01-16,development
5260,0236500010,2014-12-09,development
5261,1441800250,2015-01-26,development
5262,8929000050,2014-09-04,development
5263,0098030660,2015-03-11,test
5264,3905100380,2015-04-21,test
5265,1140000050,2014-11-26,development
5266,5561000010,2015-02-23,development
5267,8856920250,2014-05-30,development
5268,5100402668,2015-02-18,development
5269,2426049180,2014-10-14,development
5270,0205000010,2014-06-24,development
5271,7504060020,2015-01-22,development
5272,4204400098,2015-01-19,purged
5273,4204400098,2015-04-21,test
5274,2131200766,2014-05-22,development
5275,7760400480,2015-05-13,test
5276,1863900225,2014-10-28,development
5277,1787600224,2015-03-10,test
5278,0323089134,2014-09-30,development
5279,7663700759,2014-12-01,development
5280,3856904970,2014-08-18,development
5281,1126059007,2015-03-23,test
5282,2473002850,2015-01-13,development
5283,1112700130,2015-01-23,development
5284,0121059007,2014-08-08,development
5285,2896600020,2015-03-25,test
5286,9264900660,2014-09-19,development
5287,7754900280,2014-06-23,development
5288,9282801950,2014-08-18,development
5289,3123039063,2014-09-08,development
5290,2770606915,2014-10-20,development
5291,5379804690,2014-08-13,development
5292,6855700080,2014-07-14,development
5293,3856900507,2014-05-12,development
5294,3501600185,2014-09-15,development
5295,1068000235,2014-06-05,development
5296,7519000585,2015-03-11,test
5297,1562200380,2014-09-16,development
5298,7523700305,2014-10-12,development
5299,8807810050,2014-05-29,development
5300,3699100130,2014-10-02,development
5301,2215901650,2015-04-02,test
5302,1099900020,2014-12-11,development
5303,5128000010,2015-01-05,development
5304,3303980660,2014-06-03,development
5305,1155640050,2014-08-26,development
5306,8087800020,2014-05-15,development
5307,3293200190,2014-12-13,development
5308,1862000010,2014-08-28,development
5309,5711200170,2014-05-23,development
5310,8690800130,2014-11-04,development
5311,2768100545,2014-09-08,development
5312,2596400050,2014-07-30,development
5313,2641400290,2014-10-28,development
5314,3210600010,2014-10-31,development
5315,8691370290,2014-12-15,development
5316,1790000080,2015-02-03,development
5317,7116000425,2014-11-25,development
5318,8143100500,2014-12-13,development
5319,3735900545,2014-05-23,development
5320,1443500305,2014-10-13,development
5321,3649100103,2015-01-02,development
5322,6746700605,2015-01-28,development
5323,7999950020,2014-07-22,development
5324,9211500010,2015-03-27,test
5325,1324300290,2014-12-26,development
5326,8691310380,2015-01-28,development
5327,4037400430,2014-10-15,development
5328,0254000545,2014-10-23,development
5329,7214780020,2015-04-17,test
5330,0114100314,2015-03-18,test
5331,3629930170,2014-05-14,development
5332,2946002140,2014-08-12,development
5333,1432400525,2015-03-06,development
5334,7011201470,2014-10-15,development
5335,7697800170,2015-04-28,test
5336,8682291630,2014-10-07,development
5337,1775800420,2015-02-02,development
5338,2215901310,2014-11-14,development
5339,1440500020,2014-12-26,development
5340,6632900574,2014-08-06,development
5341,6632900574,2015-02-25,development
5342,7933510080,2014-10-06,development
5343,1926069063,2015-03-06,development
5344,0973600020,2014-10-02,development
5345,9558010190,2014-11-19,development
5346,0267010020,2014-07-11,development
5347,8097000170,2015-02-02,development
5348,9136100420,2015-04-08,test
5349,8929000280,2014-05-19,development
5350,7883603190,2014-07-22,development
5351,0203600470,2015-04-09,test
5352,8643200020,2014-05-06,development
5353,0322069153,2014-08-27,development
5354,2473450430,2014-05-27,development
5355,7574910780,2014-05-14,development
5356,3629980780,2014-09-18,development
5357,3332000091,2015-02-24,development
5358,3395041236,2014-10-23,development
5359,2310030500,2014-07-10,development
5360,8665050080,2014-10-10,development
5361,4037000840,2015-04-06,test
5362,2856101845,2014-07-24,development
5363,8078550250,2014-12-29,development
5364,1837000010,2015-03-02,development
5365,8691390280,2014-07-31,development
5366,2372800050,2014-05-21,development
5367,6600250050,2014-09-03,development
5368,7215900020,2014-12-09,development
5369,6450304600,2014-10-23,development
5370,2541100050,2014-07-31,development
5371,1853200080,2014-06-19,development
5372,3058600050,2014-09-19,development
5373,3148750050,2015-03-25,test
5374,8651400680,2014-08-13,development
5375,4359100050,2015-03-30,test
5376,5379806185,2015-03-06,development
5377,1737300130,2014-12-22,development
5378,2781200010,2014-10-10,development
5379,0269000221,2014-08-26,development
5380,6421100502,2014-09-15,development
5381,4136900190,2015-03-20,test
5382,8731980680,2015-01-12,development
5383,2095800250,2014-08-27,development
5384,3629920630,2015-03-25,test
5385,6817800840,2015-03-25,test
5386,7520000440,2015-02-09,development
5387,0587550470,2015-04-29,test
5388,6851700381,2015-04-14,test
5389,4077800029,2014-10-27,development
5390,7202350480,2014-09-30,development
5391,1021079099,2014-11-06,development
5392,6075000050,2014-07-16,development
5393,5467910020,2014-05-16,development
5394,0322069109,2015-05-05,test
5395,8658300480,2014-07-21,development
5396,9187200285,2014-05-05,development
5397,3670500605,2014-09-08,development
5398,2141330050,2014-05-20,development
5399,3820350020,2015-04-28,test
5400,3291800780,2015-02-03,development
5401,2423069120,2014-05-08,development
5402,6918100170,2015-03-19,test
5403,7169200221,2014-10-23,development
5404,3579000440,2014-08-13,development
5405,8860500130,2014-07-17,development
5406,1441800010,2014-12-08,development
5407,7129300595,2015-05-06,test
5408,4322300010,2014-06-06,development
5409,7229800066,2014-08-19,development
5410,3625059071,2015-01-08,development
5411,9517200480,2014-07-02,development
5412,0240000269,2015-01-24,development
5413,9835800840,2015-02-04,development
5414,8058500005,2015-02-03,development
5415,2568200170,2015-03-11,test
5416,9545250010,2014-11-07,development
5417,4140090420,2015-03-18,test
5418,3334000050,2014-07-21,development
5419,5101404144,2014-07-24,development
5420,7338001190,2014-10-17,development
5421,1865810290,2015-03-18,test
5422,2785000290,2014-05-07,development
5423,7955040080,2014-11-04,development
5424,5480900010,2014-06-23,development
5425,6362900080,2014-08-14,development
5426,4078300050,2015-05-04,test
5427,3528000545,2014-08-15,development
5428,0710300010,2015-01-27,development
5429,3764800630,2014-08-25,development
5430,6383000825,2015-03-25,test
5431,9465900500,2014-06-17,development
5432,2568200290,2014-08-26,development
5433,3885808005,2015-03-05,development
5434,3723800086,2014-06-24,development
5435,6840701150,2015-03-11,test
5436,7301300050,2014-11-19,development
5437,6381500635,2014-05-16,development
5438,3980300020,2015-03-10,test
5439,1923000050,2015-03-30,test
5440,7215720250,2014-12-10,development
5441,3123049230,2015-04-20,test
5442,8163000020,2015-01-26,development
5443,7893808220,2014-07-09,development
5444,0538000440,2015-05-01,test
5445,7883603390,2015-04-01,test
5446,7645900235,2014-07-10,development
5447,9232900050,2014-08-06,development
5448,7305300500,2014-12-15,development
5449,6065300840,2015-05-01,test
5450,7227500020,2015-01-23,development
5451,7237501190,2014-10-10,development
5452,0422000010,2014-11-06,development
5453,0826069127,2015-04-06,test
5454,9413600420,2014-06-12,development
5455,9151600541,2014-05-08,development
5456,3423059153,2014-10-08,development
5457,3630120190,2015-03-26,test
5458,2787320430,2014-06-18,development
5459,1672000170,2014-09-08,development
5460,2050000020,2014-06-24,development
5461,3221079069,2014-08-15,development
5462,7501000080,2014-11-21,development
5463,3500100078,2014-06-11,development
5464,9493200010,2014-06-23,development
5465,3905081350,2015-01-09,development
5466,6061000010,2015-05-04,test
5467,7635801350,2015-03-06,development
5468,7806210380,2015-02-20,development
5469,7577700440,2014-05-28,development
5470,3876810190,2014-11-13,development
5471,1224059049,2014-06-13,development
5472,3348401319,2014-05-12,development
5473,5589300585,2014-12-03,development
5474,3293700221,2014-10-21,development
5475,2013300050,2014-07-11,development
5476,0408100050,2014-08-27,development
5477,4178300080,2014-12-12,development
5478,2310040020,2015-04-09,test
5479,8698100170,2015-02-11,development
5480,1330910280,2015-04-27,test
5481,9413600670,2014-06-23,development
5482,3825500020,2015-02-18,development
5483,2500600289,2015-04-16,test
5484,4385701440,2014-09-26,development
5485,8645501330,2015-04-21,test
5486,2323069073,2014-06-22,development
5487,2475200080,2014-09-08,development
5488,9533600185,2015-04-01,test
5489,4139440460,2014-11-18,development
5490,1443500725,2015-04-23,test
5491,0984000780,2014-06-16,development
5492,7575610170,2015-04-23,test
5493,2025800080,2015-02-20,development
5494,1425059180,2015-03-24,test
5495,1310440280,2014-07-10,development
5496,2264500425,2014-06-20,development
5497,1721800470,2014-05-21,development
5498,2589300170,2015-03-24,test
5499,2338800161,2015-01-06,development
5500,0855700170,2015-02-25,development
5501,1431700250,2014-05-16,development
5502,7942601410,2014-05-14,development
5503,4151800420,2014-08-15,development
5504,5700003280,2015-04-19,test
5505,1105000780,2015-04-03,test
5506,4046400440,2014-08-06,development
5507,1089700010,2014-10-08,development
5508,2600040130,2014-07-11,development
5509,8121100715,2015-02-09,development
5510,1771000440,2014-09-04,development
5511,7875200005,2015-01-15,development
5512,1822069109,2014-09-10,development
5513,9283800050,2014-08-19,development
5514,0238000244,2014-06-17,development
5515,7972600430,2015-03-11,test
5516,6204200470,2015-03-18,test
5517,0123039420,2015-04-28,test
5518,1525059215,2015-02-24,development
5519,1787600094,2014-11-06,development
5520,2877101100,2014-11-10,development
5521,9406550050,2015-03-30,test
5522,0826069016,2014-12-12,development
5523,8732030080,2014-08-18,development
5524,2231000020,2014-08-12,development
5525,9407000840,2014-07-31,development
5526,1775800290,2014-08-01,development
5527,3821200050,2014-06-04,development
5528,3224510080,2014-11-20,development
5529,3626039415,2014-06-11,development
5530,9262800294,2014-09-22,development
5531,0127100005,2015-04-01,test
5532,3905040170,2015-03-20,test
5533,0148000680,2014-10-27,development
5534,0458000235,2015-03-25,test
5535,1445200050,2014-11-10,development
5536,7950300005,2014-05-28,development
5537,2726049169,2014-09-05,development
5538,8944550050,2015-05-08,test
5539,0623049341,2014-10-22,development
5540,7922900380,2014-10-30,development
5541,2248000080,2014-05-21,development
5542,9406540050,2014-09-05,development
5543,5416100190,2014-07-29,development
5544,7215720680,2015-02-03,development
5545,4307330280,2014-08-20,development
5546,1562000050,2015-04-28,test
5547,4307320280,2014-07-30,development
5548,0569000050,2014-07-03,development
5549,5700000595,2015-02-19,development
5550,8029200190,2014-11-07,development
5551,2896000680,2014-07-29,development
5552,9328500680,2015-02-02,development
5553,3295730050,2014-10-01,development
5554,3629970130,2014-07-10,development
5555,3574801310,2014-12-16,development
5556,4083802195,2015-03-19,test
5557,9238500480,2014-05-23,development
5558,9264910280,2015-04-22,test
5559,3630120380,2015-02-05,development
5560,0424069088,2014-09-04,development
5561,2954400020,2015-02-05,development
5562,2154550020,2014-11-11,development
5563,5420800010,2014-05-08,development
5564,2459950010,2014-07-22,development
5565,4019301300,2014-12-23,development
5566,3179100480,2014-08-06,development
5567,7942601155,2014-07-22,development
5568,2493200235,2015-03-11,test
5569,6338000014,2014-10-13,development
5570,1735800050,2015-04-09,test
5571,2783100050,2015-01-21,development
5572,1604600095,2014-07-08,development
5573,3080000005,2015-04-17,test
5574,2268000470,2014-12-31,development
5575,0807800190,2015-02-04,development
5576,1274500170,2015-05-06,test
5577,8857600780,2014-10-03,development
5578,5145000130,2014-09-25,development
5579,3288200470,2015-02-04,development
5580,1771000950,2014-11-06,development
5581,3818400050,2015-04-06,test
5582,0537000130,2014-09-08,development
5583,5127000420,2015-02-23,development
5584,8656300380,2014-05-06,development
5585,6632300161,2015-04-28,test
5586,0622100130,2014-09-17,development
5587,4028900048,2014-08-21,development
5588,0411100005,2014-09-22,development
5589,6447300225,2014-11-06,development
5590,5739600427,2015-03-11,test
5591,5412310080,2014-06-12,development
5592,2726049071,2014-12-11,purged
5593,2726049071,2015-04-08,test
5594,3764650050,2014-07-30,development
5595,3905030480,2014-06-17,development
5596,2345700500,2014-10-21,development
5597,8650300130,2014-09-08,development
5598,2923049372,2014-05-06,development
5599,5437200080,2015-02-04,development
5600,9808100185,2014-10-03,development
5601,4337000285,2015-02-24,development
5602,2891000010,2014-08-06,development
5603,7224000545,2014-08-25,development
5604,3243100080,2015-05-01,test
5605,3925000020,2015-02-24,development
5606,0546000020,2015-04-29,test
5607,8651611060,2014-08-04,development
5608,3024079063,2014-07-01,development
5609,3039000050,2014-12-01,development
5610,1839900080,2014-07-12,development
5611,4024101434,2014-08-08,development
5612,2824069142,2015-04-09,test
5613,2618300080,2014-05-02,development
5614,7785000010,2014-12-04,development
5615,4307330050,2014-07-21,development
5616,2867100005,2015-04-07,test
5617,3880900010,2014-06-04,development
5618,5255710010,2014-12-15,development
5619,3213200314,2014-12-26,development
5620,9834200950,2014-06-16,development
5621,3806000005,2014-10-30,development
5622,6204400170,2014-06-20,development
5623,2491200675,2014-09-12,development
5624,0098020480,2014-08-28,development
5625,8068000585,2014-08-27,development
5626,4345000170,2015-05-04,test
5627,3101500010,2015-04-20,test
5628,3291800660,2015-03-13,test
5629,3541600235,2014-10-28,development
5630,2923039217,2014-06-10,development
5631,7852010290,2014-07-10,development
5632,7695450010,2014-05-22,development
5633,3424069145,2014-09-25,development
5634,3578400500,2014-12-09,development
5635,4365200895,2015-04-17,test
5636,4027700321,2014-10-28,development
5637,7923600250,2015-05-15,test
5638,8122100290,2014-08-13,development
5639,7224000980,2014-06-10,development
5640,9521100280,2014-06-12,development
5641,7875400050,2014-08-27,development
5642,6204420290,2014-12-03,development
5643,1041440050,2015-04-28,test
5644,1626069178,2014-09-10,development
5645,3342101937,2015-04-10,test
5646,9178601630,2014-11-13,development
5647,5273200080,2014-09-29,development
5648,7701930010,2014-05-30,development
5649,6820100010,2014-06-16,development
5650,3066400130,2015-04-15,test
5651,0339600010,2014-10-17,development
5652,3391900130,2014-09-03,development
5653,7283900010,2015-02-23,development
5654,1113000430,2014-07-29,development
5655,5101405276,2014-06-09,development
5656,7796100050,2014-07-30,development
5657,2207200675,2014-05-02,development
5658,3622910190,2014-05-21,development
5659,9346930250,2014-09-26,development
5660,3886000010,2014-08-21,development
5661,6326000130,2014-12-02,development
5662,0686900010,2014-05-28,development
5663,1310000130,2014-09-24,development
5664,0139000185,2015-04-28,test
5665,4039000050,2014-07-14,development
5666,9253900417,2015-01-28,development
5667,4128500380,2015-04-27,test
5668,8159300050,2015-03-12,test
5669,1338600185,2014-06-24,development
5670,7625703900,2014-09-26,development
5671,2767700022,2015-01-13,development
5672,3914000095,2014-07-18,development
5673,7334501410,2014-11-21,development
5674,2597710050,2014-06-24,development
5675,7933250050,2014-10-28,development
5676,2600140500,2014-12-16,development
5677,3876810170,2015-05-05,test
5678,3740000010,2014-10-09,development
5679,6895300050,2014-10-02,development
5680,6645900010,2014-11-20,development
5681,9413600380,2014-08-01,development
5682,2115720500,2014-10-23,development
5683,2202500255,2015-03-05,development
5684,2207100255,2014-05-15,development
5685,8035350010,2014-07-15,development
5686,1555300010,2015-02-06,development
5687,6135300010,2014-12-04,development
5688,1321730470,2015-01-27,development
5689,4083306345,2015-05-04,test
5690,1453602360,2015-04-06,test
5691,2025600280,2015-04-06,test
5692,1423800380,2015-03-12,test
5693,2113701100,2014-08-26,development
5694,3578401060,2014-12-16,purged
5695,3578401060,2015-05-04,test
5696,7691800020,2014-07-09,development
5697,8682230950,2015-03-17,test
5698,7202360010,2014-07-07,development
5699,2125049120,2014-05-05,development
5700,5540000010,2014-08-15,development
5701,1552800010,2015-03-11,test
5702,1118002000,2014-06-24,development
5703,8564600080,2014-11-06,development
5704,1446800660,2015-03-16,test
5705,2624079022,2014-10-20,development
5706,5051800130,2014-07-24,development
5707,7940700190,2014-08-13,development
5708,5422810010,2014-08-19,development
5709,3529200190,2014-05-14,development
5710,8944320280,2015-04-02,test
5711,3222069153,2014-10-24,development
5712,7211300050,2014-09-30,development
5713,1545806980,2014-06-30,development
5714,9297300255,2014-07-16,development
5715,4139400280,2014-10-08,development
5716,9201300020,2014-08-11,development
5717,8663280080,2014-12-23,development
5718,0098000980,2015-04-27,test
5719,1796100010,2014-09-11,development
5720,2781280290,2015-04-27,test
5721,1448800010,2014-09-01,development
5722,1526079026,2014-08-13,development
5723,1788800630,2014-10-29,development
5724,1788800630,2015-02-25,development
5725,8864000250,2014-08-27,development
5726,7972600670,2014-06-24,development
5727,4077800094,2015-02-02,development
5728,9834200440,2014-06-24,development
5729,1245002125,2014-06-04,development
5730,5634500170,2014-08-19,development
5731,1954400500,2014-06-25,development
5732,9528102771,2014-09-04,development
5733,2895600095,2014-07-16,development
5734,2921079027,2014-09-24,development
5735,0524059323,2015-02-19,development
5736,0824069173,2014-08-21,development
5737,2678100005,2015-02-12,development
5738,2025700080,2014-07-10,development
5739,6613000585,2015-01-08,development
5740,2597000006,2015-03-09,development
5741,1923300170,2015-01-09,development
5742,1224049005,2014-07-08,development
5743,4123840050,2014-06-30,development
5744,1937300280,2014-10-30,development
5745,9183703376,2014-05-13,development
5746,9542801310,2015-05-13,test
5747,2771104830,2014-06-11,development
5748,7967650010,2015-02-10,development
5749,6744701310,2015-04-15,test
5750,3131201310,2014-09-30,development
5751,3630180500,2014-10-06,development
5752,7624700050,2014-12-23,development
5753,3274800460,2014-05-20,development
5754,1939000010,2014-06-19,development
5755,4139490190,2014-07-11,development
5756,6381500170,2014-08-26,development
5757,6381500170,2015-01-16,development
5758,1954420170,2014-05-21,development
5759,1954420170,2014-11-13,development
5760,0623059016,2014-07-17,development
5761,6181400470,2015-01-27,development
5762,3904920980,2014-09-09,development
5763,7215730430,2014-09-03,development
5764,0475000190,2015-01-09,development
5765,2877100235,2014-12-22,development
5766,7893202340,2014-07-21,development
5767,9238430190,2015-04-28,test
5768,1939120050,2015-03-03,development
5769,9197800010,2014-10-17,development
5770,5248800250,2015-04-27,test
5771,4457300630,2014-07-16,development
5772,2228900161,2014-10-08,development
5773,6817850050,2015-02-17,development
5774,1775800280,2015-02-26,development
5775,0263000050,2014-10-31,development
5776,1870400470,2014-11-13,development
5777,7839300185,2015-02-06,development
5778,2426039130,2014-06-10,development
5779,2938200170,2015-03-20,test
5780,1954440050,2014-07-25,development
5781,2224079001,2015-01-26,development
5782,0200520080,2014-08-01,development
5783,2195900010,2014-07-14,development
5784,5707500050,2014-07-18,development
5785,8929000130,2014-07-08,development
5786,2944000170,2014-06-11,development
5787,8682262330,2014-09-30,development
5788,4167800130,2015-05-01,test
5789,1624079088,2014-08-11,development
5790,7370600050,2014-08-19,development
5791,2025059134,2015-01-13,development
5792,7522500020,2014-05-27,development
5793,1125069134,2015-04-30,test
5794,8032700010,2014-07-16,development
5795,2473370050,2014-06-04,development
5796,3276930050,2014-07-28,development
5797,3211230080,2014-07-28,development
5798,7519000471,2014-06-25,development
5799,8563000130,2014-07-17,development
5800,2770604103,2014-07-31,development
5801,3581000020,2014-09-26,development
5802,9432750190,2014-11-12,development
5803,1622059088,2014-06-26,development
5804,5559900080,2014-11-04,development
5805,7202260780,2015-01-20,development
5806,8651410950,2015-04-30,test
5807,7843500080,2015-02-25,development
5808,3205400290,2015-04-06,test
5809,7129300420,2014-12-02,development
5810,0263000280,2014-12-02,development
5811,2919200280,2014-12-08,development
5812,2769602880,2014-10-02,development
5813,8078440050,2014-07-30,development
5814,1922069071,2015-04-24,test
5815,7518502945,2014-05-19,development
5816,7568700480,2015-03-23,test
5817,9577800005,2014-10-22,development
5818,7436050170,2015-01-12,development
5819,7200001259,2015-05-01,test
5820,4127000095,2014-10-29,development
5821,1934800086,2014-11-20,development
5822,3361401025,2014-11-26,development
5823,7430500415,2014-07-25,development
5824,1622049182,2014-06-25,development
5825,7749500250,2014-08-27,development
5826,1773101159,2015-01-07,development
5827,9829200250,2015-01-05,development
5828,3303860130,2014-12-03,development
5829,9359100500,2014-05-27,development
5830,1250203860,2014-10-30,development
5831,2386000170,2015-03-26,test
5832,5702500050,2014-11-04,development
5833,2600000050,2014-08-27,development
5834,7856640170,2014-07-08,development
5835,5540800130,2015-03-18,test
5836,7955060010,2014-06-13,development
5837,7760400470,2015-04-14,test
5838,9551202130,2014-07-14,development
5839,4345000050,2014-06-30,development
5840,7334501440,2014-10-21,development
5841,1523069215,2014-06-03,development
5842,5525400430,2014-07-15,development
5843,0871001611,2014-07-01,development
5844,1685200190,2015-01-15,development
5845,1982200675,2015-05-06,test
5846,1201500010,2015-03-30,test
5847,1822360080,2014-12-11,development
5848,4113800500,2015-02-12,development
5849,4299700095,2014-05-16,development
5850,3585900500,2015-04-02,test
5851,0326069026,2015-01-21,development
5852,4070700290,2015-02-26,development
5853,7625703800,2015-04-24,test
5854,0643400130,2015-03-04,development
5855,2877103070,2015-02-23,development
5856,0421000185,2014-06-11,development
5857,2113700825,2014-07-31,development
5858,0623049093,2014-05-22,development
5859,4348800080,2014-07-11,development
5860,3762900010,2014-07-15,development
5861,3578401700,2014-07-01,development
5862,1211000280,2015-05-04,test
5863,1324300091,2014-05-28,development
5864,4141800285,2014-07-14,development
5865,1524079088,2014-05-09,development
5866,9320900420,2014-10-14,development
5867,7349800780,2014-08-05,development
5868,1196002948,2015-02-18,development
5869,5631500213,2014-05-15,development
5870,3416601045,2014-06-23,development
5871,9828701650,2014-11-25,development
5872,6071300500,2014-08-15,development
5873,6072760670,2014-12-03,development
5874,9141100255,2015-04-29,test
5875,2824600290,2015-04-03,test
5876,2787720170,2014-09-29,development
5877,9826701735,2014-11-12,development
5878,1703050420,2015-03-30,test
5879,4060000440,2015-02-04,development
5880,2525049148,2014-10-07,development
5881,8857310010,2014-12-19,development
5882,1823049178,2015-01-23,development
5883,4364200250,2014-12-01,development
5884,8682260480,2014-05-28,development
5885,1250200345,2014-10-24,development
5886,9808590460,2015-02-18,development
5887,7818700480,2015-04-09,test
5888,2792000010,2015-04-23,test
5889,1705400244,2015-04-02,test
5890,9358002375,2015-03-05,development
5891,8944320470,2014-06-23,development
5892,6372000101,2014-08-20,development
5893,2877100655,2014-12-08,development
5894,9378500050,2014-10-06,development
5895,3790600080,2015-04-08,test
5896,8944360080,2014-07-08,development
5897,7979900225,2015-03-23,test
5898,3163600130,2015-03-17,test
5899,4139380050,2014-06-16,development
5900,2749600095,2014-08-19,development
5901,7852160250,2014-10-24,development
5902,3303980500,2014-09-05,development
5903,1250200605,2015-03-25,test
5904,8887001640,2014-11-06,development
5905,2122059127,2014-09-16,development
5906,5700001045,2014-06-22,development
5907,7331900290,2014-07-31,development
5908,7844200415,2014-07-02,development
5909,4055700345,2014-07-14,development
5910,2923049421,2014-07-02,development
5911,1860600840,2014-08-15,development
5912,5095400460,2014-07-23,development
5913,3819750170,2015-03-10,test
5914,5021900779,2015-04-04,test
5915,4206901155,2014-09-24,development
5916,6303400290,2015-01-26,development
5917,7871500440,2014-10-14,development
5918,6085000130,2015-03-21,test
5919,1896700080,2015-01-05,development
5920,6197800101,2014-08-05,development
5921,7802900380,2014-09-08,development
5922,3024059126,2014-07-03,development
5923,7128300630,2015-03-30,test
5924,7626200305,2014-10-22,development
5925,7950300670,2015-02-18,development
5926,1233100321,2015-03-27,test
5927,9238500190,2014-12-02,development
5928,1972201856,2014-05-07,development
5929,0624110920,2014-07-25,development
5930,5003600080,2015-04-14,test
5931,0853600020,2014-07-10,development
5932,7625704317,2015-05-03,test
5933,2946000912,2014-09-23,development
5934,4188000670,2014-05-15,development
5935,5215200010,2014-06-26,development
5936,2911700020,2014-07-21,development
5937,0185000161,2014-10-15,development
5938,2140700190,2015-04-10,test
5939,9406600050,2014-05-12,development
5940,2473000470,2014-07-08,development
5941,5100403952,2015-02-25,development
5942,2024059127,2015-01-09,development
5943,1483300430,2014-11-25,development
5944,0291300170,2014-05-09,development
5945,9117000170,2015-05-05,test
5946,0461004095,2014-07-21,development
5947,9547201850,2014-07-23,development
5948,7942100290,2014-09-10,development
5949,4336000050,2015-03-17,test
5950,2571910420,2014-08-19,development
5951,8802400896,2014-10-23,development
5952,3630010020,2014-12-29,development
5953,6793300010,2014-12-15,development
5954,7852020250,2014-06-02,development
5955,2473400290,2015-01-26,development
5956,3328500250,2014-05-02,development
5957,0629420080,2014-08-20,development
5958,2524049215,2015-05-01,test
5959,8663310050,2014-10-06,development
5960,4083304835,2014-10-23,development
5961,8155800050,2015-04-22,test
5962,4403200255,2014-07-22,development
5963,5379800500,2014-09-30,development
5964,7010700660,2015-04-28,test
5965,9406540190,2014-11-10,development
5966,1795920250,2015-02-27,development
5967,5249800010,2014-12-03,development
5968,8651510420,2014-12-11,development
5969,1422700080,2014-06-10,development
5970,5468780250,2014-05-08,development
5971,3723800415,2014-10-15,development
5972,1545800290,2014-09-05,purged
5973,1545800290,2015-04-08,test
