source_row,id,date,partition
1157,8069000075,2014-12-29,train_validation
1158,1541700240,2014-07-29,train_validation
1159,6064800710,2014-10-02,train_validation
1160,1865810060,2014-08-12,train_validation
1161,7533800295,2014-08-19,train_validation
1162,5415300060,2014-08-13,train_validation
1163,3876100320,2014-09-05,train_validation
1164,1247600105,2014-10-20,train_validation
1165,3705900238,2014-08-28,train_validation
1166,3876200070,2015-05-08,test
1167,4388000140,2014-07-29,train_validation
1168,3523029041,2014-10-09,train_validation
1169,3110800260,2014-07-15,train_validation
1170,3131201290,2015-03-17,test
1171,1117200390,2014-05-07,train_validation
1172,8956000350,2014-09-03,train_validation
1173,7853210140,2015-03-09,train_validation
1174,3250500140,2014-10-08,train_validation
1175,2767601375,2014-08-21,train_validation
1176,9465910320,2014-07-09,train_validation
1177,3334000055,2015-04-29,test
1178,7893800335,2015-04-30,test
1179,3586500700,2014-07-09,train_validation
1180,3630180400,2014-06-26,train_validation
1181,3210950510,2014-09-04,train_validation
1182,1224069074,2014-08-06,train_validation
1183,7625700935,2014-06-05,train_validation
1184,7856610200,2014-05-23,train_validation
1185,7287100135,2014-10-01,train_validation
1186,1023059324,2014-06-23,train_validation
1187,6398000171,2014-07-10,train_validation
1188,6149700350,2014-10-16,train_validation
1189,9558020890,2015-03-24,test
1190,2624049185,2014-09-09,train_validation
1191,0236400260,2014-12-15,train_validation
1192,3826000560,2014-10-02,train_validation
1193,7011201245,2014-11-07,train_validation
1194,9222400510,2015-01-07,train_validation
1195,9455200570,2014-12-17,train_validation
1196,2112700030,2014-11-26,train_validation
1197,8658300260,2014-12-09,train_validation
1198,3996900160,2014-07-08,train_validation
1199,5561400340,2014-06-05,train_validation
1200,0011900140,2014-05-09,train_validation
1201,6071600340,2014-11-13,train_validation
1202,1231000510,2014-09-22,excluded_overlap
1203,1231000510,2015-05-04,test
1204,7683800192,2014-11-07,train_validation
1205,4123400340,2014-12-03,train_validation
1206,5458300685,2014-05-20,train_validation
1207,0194000505,2014-09-04,train_validation
1208,3885804305,2014-09-11,train_validation
1209,3971700560,2015-04-21,test
1210,8585400135,2014-11-05,train_validation
1211,8691500990,2014-12-12,train_validation
1212,2770606685,2014-08-13,train_validation
1213,8856971000,2015-04-06,test
1214,1026049082,2014-11-25,train_validation
1215,2095800400,2014-11-13,train_validation
1216,7852030240,2015-04-08,test
1217,6321000045,2014-12-22,train_validation
1218,3751600030,2014-07-17,train_validation
1219,4046500510,2014-09-05,train_validation
1220,8029520240,2014-10-10,train_validation
1221,7016310030,2015-02-19,train_validation
1222,1238500451,2015-02-09,train_validation
1223,4401150070,2014-06-23,train_validation
1224,3331000070,2014-06-06,train_validation
1225,2636900126,2015-03-12,test
1226,1842900030,2015-04-16,test
1227,1761300310,2014-08-27,train_validation
1228,5249800729,2015-03-30,test
1229,5104511600,2014-11-12,train_validation
1230,8663370060,2014-10-09,train_validation
1231,0613400030,2014-10-24,train_validation
1232,6004510240,2015-04-14,test
1233,1450100070,2015-04-30,test
1234,6117501820,2014-06-18,excluded_overlap
1235,6117501820,2015-04-28,test
1236,5420300240,2014-12-05,train_validation
1237,4140900140,2014-05-27,train_validation
1238,1630700135,2014-11-19,train_validation
1239,5166700055,2015-05-04,test
1240,3224600310,2014-10-30,train_validation
1241,7227802030,2014-06-23,train_validation
1242,0226059078,2015-02-27,train_validation
1243,1796100140,2014-07-15,train_validation
1244,5309100140,2014-06-24,train_validation
1245,8658300510,2015-04-19,test
1246,8691300060,2014-10-23,train_validation
1247,9103000393,2014-09-10,train_validation
1248,8682281170,2014-11-13,train_validation
1249,0472000055,2014-05-14,train_validation
1250,2473400570,2014-05-16,train_validation
1251,3449500135,2014-06-25,train_validation
1252,1926049355,2014-10-28,train_validation
1253,8650000070,2014-08-08,train_validation
1254,8732131200,2014-08-08,train_validation
1255,1624079051,2014-07-10,train_validation
1256,0993001629,2014-11-17,train_validation
1257,3832711040,2015-04-24,test
1258,5244801230,2014-08-29,train_validation
1259,2798600240,2014-11-14,train_validation
1260,5701800030,2014-05-06,train_validation
1261,7636800041,2014-06-25,train_validation
1262,3904901200,2014-08-18,train_validation
1263,4109600055,2014-12-29,train_validation
1264,3339400349,2014-11-24,train_validation
1265,7202340370,2014-11-10,train_validation
1266,9477500060,2014-08-13,train_validation
1267,4310701600,2014-11-13,train_validation
1268,2215450060,2014-12-23,train_validation
1269,2919702075,2014-09-25,train_validation
1270,8079030350,2014-09-10,train_validation
1271,7893804340,2014-07-24,train_validation
1272,4389200765,2014-06-25,train_validation
1273,1822069116,2014-12-17,train_validation
1274,7276100282,2014-07-29,train_validation
1275,0567000392,2014-11-03,train_validation
1276,5729200030,2014-07-07,train_validation
1277,8682220390,2014-07-23,train_validation
1278,9828700200,2014-05-05,train_validation
1279,7852180560,2015-04-24,test
1280,3655400060,2014-08-08,train_validation
1281,7955030060,2015-03-26,test
1282,8964800445,2015-02-09,train_validation
1283,6204410200,2014-06-16,train_validation
1284,7625702400,2014-07-30,train_validation
1285,5113200310,2014-09-09,train_validation
1286,7893802800,2014-06-05,train_validation
1287,2473003210,2015-03-13,test
1288,1402600570,2015-01-13,train_validation
1289,8944460030,2014-10-14,train_validation
1290,2473480560,2014-09-04,train_validation
1291,3365900465,2015-02-19,train_validation
1292,5341600030,2014-05-09,train_validation
1293,6073500160,2014-12-10,train_validation
1294,2025760160,2014-07-03,train_validation
1295,9393700140,2015-03-10,test
1296,5458800125,2014-05-14,train_validation
1297,2492200435,2014-06-06,train_validation
1298,3759500046,2015-05-01,test
1299,8648220260,2015-03-24,test
1300,6392001670,2014-06-11,train_validation
1301,2026049155,2015-03-20,test
1302,2329800240,2015-02-18,train_validation
1303,3380900125,2014-05-27,train_validation
1304,1324079041,2014-11-18,train_validation
1305,8682230550,2014-09-16,train_validation
1306,0853400240,2015-03-25,test
1307,2130702075,2014-09-26,train_validation
1308,3260810260,2015-05-05,test
1309,2878600200,2014-05-08,train_validation
1310,7298040310,2014-05-23,train_validation
1311,0766000240,2014-09-15,train_validation
1312,3459700340,2014-10-30,train_validation
1313,2473251180,2014-12-17,train_validation
1314,2407900200,2015-04-09,test
1315,7558700030,2015-04-13,test
1316,0203600140,2015-03-24,test
1317,4037800140,2014-08-14,train_validation
1318,1683600240,2015-03-20,test
1319,1962200036,2014-08-19,train_validation
1320,1775800510,2015-03-24,test
1321,1822350070,2015-02-02,train_validation
1322,7772400160,2014-10-24,train_validation
1323,0273900030,2014-10-20,train_validation
1324,3323069084,2014-09-09,train_validation
1325,4337000160,2015-01-27,train_validation
1326,9126100550,2014-05-13,train_validation
1327,5101405274,2014-05-29,train_validation
1328,4232400860,2014-06-30,train_validation
1329,2723069082,2015-04-24,test
1330,7436500270,2014-07-25,train_validation
1331,5153200030,2015-01-13,train_validation
1332,4022900125,2014-09-02,train_validation
1333,7841300505,2014-10-27,train_validation
1334,0573000685,2014-07-17,train_validation
1335,8961990160,2015-04-13,test
1336,1250202255,2014-06-05,train_validation
1337,7234600796,2014-11-26,train_validation
1338,3630180340,2014-11-04,train_validation
1339,5104450070,2015-03-09,train_validation
1340,9477100060,2014-09-09,train_validation
1341,4139440830,2014-06-03,train_validation
1342,6772200055,2014-09-17,train_validation
1343,8731982190,2014-06-18,train_validation
1344,6300000335,2015-04-29,test
1345,9301300751,2014-07-28,train_validation
1346,9542100135,2014-11-12,train_validation
1347,8691410700,2015-01-16,train_validation
1348,0217500135,2015-04-21,test
1349,3731800055,2014-06-05,train_validation
1350,7234600786,2014-05-11,train_validation
1351,2423059104,2014-10-08,train_validation
1352,1823039205,2014-06-24,train_validation
1353,2423020260,2014-08-14,train_validation
1354,2695600070,2014-08-18,train_validation
1355,6844703240,2014-07-02,train_validation
1356,3904940070,2015-02-27,train_validation
1357,1939130070,2014-09-29,train_validation
1358,5589300370,2015-04-01,test
1359,3526039116,2014-11-18,train_validation
1360,6821600390,2015-01-08,train_validation
1361,1925069082,2015-05-11,test
1362,8100400160,2015-04-13,test
1363,5556300102,2014-07-14,train_validation
1364,7222000393,2014-07-03,train_validation
1365,9407001860,2014-05-24,train_validation
1366,9468200140,2014-08-19,train_validation
1367,3295950240,2014-09-05,train_validation
1368,3905000340,2014-07-24,train_validation
1369,3374300070,2014-06-23,train_validation
1370,7812800310,2014-06-25,train_validation
1371,7015200685,2014-07-31,train_validation
1372,3521069051,2014-12-23,train_validation
1373,8032700140,2014-10-28,train_validation
1374,6117500320,2014-07-08,train_validation
1375,7305300045,2014-07-07,train_validation
1376,0922069139,2015-04-14,test
1377,0084000335,2014-06-26,train_validation
1378,9232400055,2014-09-17,train_validation
1379,1453600202,2014-05-20,train_validation
1380,3904910520,2014-06-25,train_validation
1381,5469300270,2014-05-06,train_validation
1382,8681660060,2014-09-29,train_validation
1383,3902300350,2014-08-06,train_validation
1384,6392003490,2014-07-23,train_validation
1385,3342700465,2015-01-23,train_validation
1386,2592210160,2014-08-05,train_validation
1387,0616000160,2014-12-10,train_validation
1388,1687000270,2014-05-28,train_validation
1389,4102000075,2014-05-22,train_validation
1390,8078460550,2014-05-13,train_validation
1391,2710600070,2015-02-04,train_validation
1392,0037000435,2015-02-14,train_validation
1393,5100401414,2014-05-02,train_validation
1394,5631500254,2014-10-07,train_validation
1395,8567300140,2014-07-23,train_validation
1396,0098000060,2014-07-14,train_validation
1397,2205500400,2014-05-14,train_validation
1398,1726069084,2014-12-08,train_validation
1399,8682291840,2015-03-31,test
1400,5003600240,2014-12-04,train_validation
1401,5636000400,2014-05-07,train_validation
1402,3298700125,2014-09-05,train_validation
1403,7880000060,2014-06-04,train_validation
1404,7811200310,2014-12-16,train_validation
1405,5255690160,2014-10-09,train_validation
1406,0869700320,2014-08-06,train_validation
1407,6052401631,2015-02-05,train_validation
1408,5089700260,2014-08-12,train_validation
1409,9473200105,2014-09-24,train_validation
1410,6678900140,2015-03-19,test
1411,9552700550,2015-04-21,test
1412,2171400218,2015-04-16,test
1413,9122001231,2015-04-03,test
1414,6639900012,2014-09-17,train_validation
1415,8151601090,2014-08-01,train_validation
1416,6664900260,2015-02-19,train_validation
1417,7663700030,2015-05-03,test
1418,0952000055,2015-02-06,train_validation
1419,4292300024,2015-03-02,train_validation
1420,8073000550,2015-04-15,test
1421,9238450160,2015-04-28,test
1422,6127600036,2014-11-05,train_validation
1423,1370801331,2014-08-04,train_validation
1424,3500100226,2014-12-29,train_validation
1425,0319500570,2014-05-05,train_validation
1426,3751604974,2014-12-04,train_validation
1427,7852030320,2015-02-17,train_validation
1428,2481630070,2015-01-28,train_validation
1429,4299000030,2014-09-23,train_validation
1430,3886902590,2015-02-26,train_validation
1431,9178601000,2014-07-30,train_validation
1432,2861100030,2014-10-07,train_validation
1433,9471200370,2015-03-30,test
1434,0625049286,2014-08-15,train_validation
1435,0133000135,2014-11-20,train_validation
1436,7214700830,2014-05-13,train_validation
1437,4473400045,2014-08-26,train_validation
1438,9413600350,2014-08-29,train_validation
1439,1138010520,2014-06-01,train_validation
1440,7431500341,2015-04-24,test
1441,8830400135,2015-03-05,train_validation
1442,5694000710,2014-11-07,train_validation
1443,1951820070,2014-08-22,train_validation
1444,6137500320,2014-06-25,train_validation
1445,6703100070,2015-04-06,test
1446,0339350070,2015-03-18,test
1447,7399300860,2014-08-25,train_validation
1448,8907500070,2015-04-13,test
1449,8651430560,2014-05-22,train_validation
1450,2228900270,2014-08-12,train_validation
1451,2228900270,2015-02-12,train_validation
1452,6880200030,2015-04-10,test
1453,7227501170,2014-06-26,train_validation
1454,7504460200,2014-07-17,train_validation
1455,1559900200,2015-03-26,test
1456,0546000400,2015-04-22,test
1457,1596600060,2015-05-01,test
1458,6021501920,2014-06-27,train_validation
1459,3275860270,2014-10-22,train_validation
1460,5457300703,2015-03-20,test
1461,2919700885,2014-08-26,train_validation
1462,1951500030,2015-02-04,train_validation
1463,9550200310,2014-08-11,train_validation
1464,3630120700,2014-05-13,train_validation
1465,3630120700,2015-01-07,train_validation
1466,6370000070,2014-09-19,train_validation
1467,7935000125,2014-06-05,train_validation
1468,3034200058,2014-05-29,train_validation
1469,2856102336,2015-03-25,test
1470,2523039239,2014-05-30,train_validation
1471,5452800310,2015-04-20,test
1472,2724069070,2015-02-20,train_validation
1473,6690500320,2014-10-27,train_validation
1474,2413301070,2015-03-24,test
1475,1562100030,2014-09-10,train_validation
1476,7941140070,2015-03-18,test
1477,1703050520,2015-04-14,test
1478,2412600030,2014-06-23,train_validation
1479,5266300140,2015-04-08,test
1480,0011520030,2014-06-24,train_validation
1481,7202290140,2014-07-28,train_validation
1482,8161010060,2014-12-18,train_validation
1483,8562900710,2014-07-11,train_validation
1484,8888000055,2014-12-30,train_validation
1485,3395800295,2014-07-11,train_validation
1486,5557320030,2014-09-24,train_validation
1487,2909300640,2014-07-23,train_validation
1488,5202500030,2015-04-01,test
1489,5561300640,2015-05-06,test
1490,3449900030,2014-09-11,train_validation
1491,0952003435,2014-08-26,train_validation
1492,6204200340,2014-11-10,train_validation
1493,1737100830,2015-02-05,train_validation
1494,2207200520,2014-09-29,train_validation
1495,3818400060,2014-10-31,train_validation
1496,9264960560,2014-10-01,train_validation
1497,6362900172,2014-09-23,train_validation
1498,9272200810,2015-03-16,test
1499,3629160060,2015-02-27,train_validation
1500,4324200060,2015-03-12,test
1501,3830620710,2014-06-13,train_validation
1502,3276900030,2014-10-06,train_validation
1503,4058800830,2015-03-18,test
1504,6202600070,2014-11-06,train_validation
1505,8581200030,2015-02-24,train_validation
1506,2771601940,2015-05-04,test
1507,2214800270,2014-09-25,train_validation
1508,7312000240,2014-06-23,train_validation
1509,8562890560,2014-06-26,train_validation
1510,4136930310,2014-11-06,train_validation
1511,1328330350,2015-02-13,train_validation
1512,5255690060,2015-03-18,test
1513,0402000260,2015-02-11,train_validation
1514,7787110060,2014-10-13,train_validation
1515,8651580310,2014-05-28,train_validation
1516,3705000060,2014-06-04,train_validation
1517,7525410060,2015-01-09,train_validation
1518,3295700060,2014-06-02,train_validation
1519,8121500060,2014-08-07,train_validation
1520,3728800320,2014-05-29,train_validation
1521,6003501535,2014-08-28,train_validation
1522,2621750340,2014-10-15,train_validation
1523,3445000274,2015-05-13,test
1524,3288200030,2014-08-29,train_validation
1525,4188000640,2014-09-11,train_validation
1526,2558730070,2014-08-25,train_validation
1527,7923500060,2014-09-22,train_validation
1528,8016300030,2014-11-03,train_validation
1529,3629920830,2015-05-06,test
1530,4054510270,2014-08-27,train_validation
1531,2864600105,2014-06-24,train_validation
1532,8165500830,2015-03-27,test
1533,4395600060,2014-06-30,train_validation
1534,4444800045,2015-04-20,test
1535,1115300270,2015-04-28,test
1536,5363200200,2015-04-02,test
1537,6067900640,2015-04-20,test
1538,4279200060,2014-12-30,train_validation
1539,3425059222,2014-11-24,train_validation
1540,5253300397,2015-04-09,test
1541,1769600204,2015-02-25,train_validation
1542,1176001195,2014-06-21,train_validation
1543,1239400570,2014-11-17,train_validation
1544,6071600270,2014-06-03,train_validation
1545,1311100520,2015-04-14,test
1546,1402200070,2014-10-13,train_validation
1547,1419700270,2014-05-07,train_validation
1548,5126900310,2015-03-25,test
1549,8816400885,2014-10-08,train_validation
1550,5412100550,2014-12-08,train_validation
1551,7203000465,2014-10-18,train_validation
1552,1862900160,2014-07-03,train_validation
1553,0984220240,2014-11-25,train_validation
1554,4458800060,2015-04-09,test
1555,1138000160,2014-09-08,train_validation
1556,9406520550,2014-10-27,train_validation
1557,7852160070,2015-01-05,train_validation
1558,7214700160,2014-05-09,train_validation
1559,2483700160,2014-09-17,train_validation
1560,1972201820,2014-10-16,train_validation
1561,9477000060,2015-03-31,test
1562,7932000041,2015-05-12,test
1563,1231000520,2014-11-18,train_validation
1564,7522500070,2015-02-04,train_validation
1565,4215250310,2014-09-19,train_validation
1566,5560000070,2014-07-07,train_validation
1567,1545804460,2015-04-01,test
1568,9510970310,2014-06-12,train_validation
1569,0098030160,2015-02-12,train_validation
1570,7853300070,2014-08-18,train_validation
1571,0934300140,2015-03-23,test
1572,1245001820,2015-04-29,test
1573,1974200060,2015-04-24,test
1574,7300410060,2015-04-25,test
1575,1939110310,2015-03-10,test
1576,7888000390,2014-06-27,excluded_overlap
1577,7888000390,2015-04-01,test
1578,1529300435,2014-11-20,train_validation
1579,2960900045,2014-07-18,train_validation
1580,3959400135,2014-06-02,train_validation
1581,7972600765,2014-06-25,train_validation
1582,7214810550,2015-04-13,test
1583,3271801090,2015-04-30,test
1584,8964800370,2014-10-22,train_validation
1585,8019200030,2014-09-26,train_validation
1586,2954400400,2014-11-12,train_validation
1587,3013301525,2014-10-13,train_validation
1588,3303100075,2014-10-14,train_validation
1589,2004100075,2015-03-26,test
1590,4221270340,2015-03-27,test
1591,7177300575,2014-09-03,train_validation
1592,1471630350,2014-10-24,train_validation
1593,1250203335,2014-05-27,train_validation
1594,8815400105,2014-06-03,train_validation
1595,5315100737,2014-05-28,train_validation
1596,3333002440,2014-06-04,train_validation
1597,2130702205,2015-04-06,test
1598,2159900060,2015-01-13,train_validation
1599,0194000575,2014-10-14,train_validation
1600,1531000140,2014-07-01,train_validation
1601,2125049139,2014-08-06,train_validation
1602,3623500135,2015-03-26,test
1603,7805460310,2014-11-13,train_validation
1604,3021059244,2014-08-14,train_validation
1605,0925049360,2015-04-28,test
1606,3286800260,2015-05-06,test
1607,4137010240,2014-07-16,train_validation
1608,9368700341,2014-08-22,train_validation
1609,3832310350,2014-10-21,train_validation
1610,0324000350,2015-04-15,test
1611,9407101840,2014-06-20,train_validation
1612,1422300140,2014-09-05,train_validation
1613,6127011000,2014-05-08,train_validation
1614,2624049117,2014-09-03,train_validation
1615,3295750550,2014-11-24,train_validation
1616,7960100260,2014-07-01,train_validation
1617,7625700012,2014-12-02,train_validation
1618,5418200295,2015-03-09,train_validation
1619,7454000295,2015-01-30,train_validation
1620,8100000060,2014-07-29,train_validation
1621,1310500550,2014-12-20,train_validation
1622,9485950310,2014-10-03,train_validation
1623,4213910030,2015-04-01,test
1624,1223089083,2014-10-28,train_validation
1625,2143700861,2014-10-30,train_validation
1626,5016003230,2015-02-18,train_validation
1627,1338801019,2014-07-01,train_validation
1628,3592500565,2014-10-29,train_validation
1629,6414600070,2014-06-17,train_validation
1630,8645500160,2015-01-07,train_validation
1631,8651520240,2014-07-28,train_validation
1632,9408300310,2014-06-24,train_validation
1633,4202400135,2014-06-26,train_validation
1634,7129300935,2014-11-05,train_validation
1635,8143000310,2014-09-09,train_validation
1636,6082400152,2015-03-04,train_validation
1637,6838000520,2015-02-20,train_validation
1638,4023500118,2014-07-23,train_validation
1639,8952900204,2014-10-29,train_validation
1640,7922800320,2014-10-16,train_validation
1641,9542000030,2014-07-22,train_validation
1642,3787000140,2014-09-01,train_validation
1643,0646910030,2014-11-04,train_validation
1644,5515600075,2014-12-05,train_validation
1645,1377300135,2014-10-17,train_validation
1646,5469501940,2014-06-04,train_validation
1647,9276200890,2015-04-29,test
1648,6385910260,2014-09-10,train_validation
1649,5101402482,2014-07-24,train_validation
1650,9353300140,2014-06-18,train_validation
1651,5379801600,2015-04-24,test
1652,6082400260,2014-11-12,train_validation
1653,2025079033,2014-12-10,train_validation
1654,6181430800,2015-01-05,train_validation
1655,3649100473,2014-05-28,train_validation
1656,2011400791,2014-10-07,train_validation
1657,7549802030,2014-11-04,train_validation
1658,1898200030,2014-09-22,train_validation
1659,0567000672,2014-09-30,train_validation
1660,9126101740,2014-12-04,train_validation
1661,5127001600,2014-11-06,train_validation
1662,1925069121,2015-03-30,test
1663,7511210310,2014-07-09,train_validation
1664,0065000260,2014-08-20,train_validation
1665,6372000060,2014-05-23,train_validation
1666,2005300140,2015-03-30,test
1667,5649600435,2015-01-08,train_validation
1668,2249500059,2015-01-07,train_validation
1669,1773100510,2014-09-15,train_validation
1670,9521100960,2015-01-16,train_validation
1671,1785500132,2014-11-18,train_validation
1672,8645530060,2014-07-11,train_validation
1673,7697920060,2014-06-30,train_validation
1674,9550202010,2014-07-10,train_validation
1675,1821059264,2014-06-26,train_validation
1676,5700003985,2014-10-29,train_validation
1677,2320069248,2014-07-01,train_validation
1678,2658000335,2014-10-27,train_validation
1679,1702901557,2014-09-11,train_validation
1680,1774220350,2015-04-01,test
1681,7355700171,2014-06-10,train_validation
1682,3971701922,2014-10-29,train_validation
1683,3583300135,2014-05-13,train_validation
1684,9542000075,2015-03-27,test
1685,4055700955,2014-06-22,train_validation
1686,4022902505,2014-07-31,train_validation
1687,8680100030,2014-05-21,train_validation
1688,2923039017,2014-07-17,train_validation
1689,2767604247,2014-07-11,train_validation
1690,5631500505,2014-06-16,train_validation
1691,3356406510,2014-05-30,train_validation
1692,7701990700,2014-12-31,train_validation
1693,8835200800,2015-04-08,test
1694,8902500118,2014-08-12,train_validation
1695,2822079012,2015-04-10,test
1696,9485950060,2014-12-08,train_validation
1697,0424069264,2014-05-22,train_validation
1698,3581000340,2015-02-27,train_validation
1699,7625704005,2014-05-06,train_validation
1700,1545803240,2014-10-31,train_validation
1701,8080400045,2014-06-20,train_validation
1702,8651402920,2014-05-05,train_validation
1703,3121069036,2014-12-08,train_validation
1704,2540800390,2014-09-04,train_validation
1705,7978800621,2014-08-11,train_validation
1706,1336300445,2015-04-22,test
1707,6159400060,2014-08-05,train_validation
1708,9510930350,2014-12-12,train_validation
1709,5535600520,2014-12-08,train_validation
1710,7634800070,2015-01-16,train_validation
1711,8581200350,2014-06-17,train_validation
1712,6190701146,2015-04-15,test
1713,0522059299,2015-02-04,train_validation
1714,1513800036,2014-05-16,train_validation
1715,6699930550,2015-02-03,train_validation
1716,9839300875,2014-05-14,train_validation
1717,2493200435,2014-08-25,train_validation
1718,0226039282,2014-07-28,train_validation
1719,1020069017,2015-03-27,test
1720,5450900140,2014-05-08,train_validation
1721,8093800200,2014-11-18,train_validation
1722,3205000310,2014-11-21,train_validation
1723,7230000350,2014-09-09,train_validation
1724,1066600045,2014-09-04,train_validation
1725,2822069078,2014-10-08,train_validation
1726,8731900340,2014-06-23,train_validation
1727,5088500310,2015-03-12,test
1728,1823059205,2014-06-04,train_validation
1729,0225039082,2014-05-14,train_validation
1730,5021900140,2014-11-20,train_validation
1731,7883603750,2014-12-09,train_validation
1732,8081500060,2014-10-01,train_validation
1733,8099900260,2014-05-28,train_validation
1734,0913000340,2015-01-02,train_validation
1735,2115200160,2014-06-05,train_validation
1736,5095600310,2014-07-25,train_validation
1737,5402100045,2015-03-11,test
1738,2258500049,2014-06-02,train_validation
1739,0626100023,2014-06-11,train_validation
1740,4309720160,2014-11-07,train_validation
1741,1843100070,2015-02-10,train_validation
1742,4307350520,2015-02-25,train_validation
1743,5561401260,2014-10-14,train_validation
1744,2883200966,2015-03-18,test
1745,7214800240,2015-03-16,test
1746,3629920860,2015-01-05,train_validation
1747,1320069179,2014-11-04,train_validation
1748,9424400200,2014-05-15,train_validation
1749,3500100189,2014-06-30,train_validation
1750,2787720140,2015-04-07,test
1751,3856904740,2014-10-21,train_validation
1752,0254000445,2015-01-29,train_validation
1753,6821101837,2015-02-03,train_validation
1754,5608000700,2014-09-18,train_validation
1755,7784400060,2015-01-20,train_validation
1756,3295610350,2015-03-23,test
1757,3260570260,2014-12-04,train_validation
1758,1592000260,2015-02-17,train_validation
1759,8670000060,2014-08-27,train_validation
1760,8113600004,2014-05-20,train_validation
1761,0235000075,2014-07-18,train_validation
1762,1951700700,2014-06-05,train_validation
1763,1832100030,2014-06-25,train_validation
1764,8565000030,2015-04-29,test
1765,2473350710,2014-10-27,train_validation
1766,9521101221,2014-05-19,train_validation
1767,6152900273,2014-09-09,train_validation
1768,2721600125,2015-02-05,train_validation
1769,1180002378,2014-09-26,train_validation
1770,0625059051,2014-09-03,train_validation
1771,2113700060,2014-10-14,train_validation
1772,7016100570,2014-12-01,train_validation
1773,2944500710,2015-02-20,train_validation
1774,1549500370,2014-05-05,train_validation
1775,7211340030,2015-04-28,test
1776,2473480520,2014-09-08,train_validation
1777,1722059326,2014-08-05,train_validation
1778,9414100030,2015-03-31,test
1779,8911000030,2014-12-10,train_validation
1780,2264500890,2014-05-08,train_validation
1781,2481630200,2014-06-14,train_validation
1782,7299500200,2014-08-15,train_validation
1783,8598900125,2015-04-06,test
1784,7504010560,2014-05-09,train_validation
1785,8732130140,2014-12-22,train_validation
1786,2492200335,2015-04-23,test
1787,2770606602,2015-03-05,train_validation
1788,7211400990,2015-03-03,train_validation
1789,7148700160,2014-05-12,train_validation
1790,0984220370,2015-03-26,test
1791,2600000510,2014-07-26,train_validation
1792,7123400045,2014-05-23,train_validation
1793,3751602329,2014-06-27,train_validation
1794,6819100310,2015-04-14,test
1795,2925079012,2014-11-05,train_validation
1796,7202430060,2015-01-22,train_validation
1797,0185000118,2015-02-23,train_validation
1798,1139000685,2014-07-29,train_validation
1799,5312100060,2014-11-11,train_validation
1800,3356404330,2014-11-19,train_validation
1801,7805460030,2015-02-23,train_validation
1802,1705400055,2014-07-19,train_validation
1803,3303980520,2015-04-23,test
1804,2538410140,2014-08-08,train_validation
1805,3810000860,2015-05-06,test
1806,8079100370,2014-11-07,train_validation
1807,2025770560,2014-11-03,train_validation
1808,0225069017,2014-07-14,train_validation
1809,1138010510,2014-12-12,train_validation
1810,4358700135,2014-11-18,train_validation
1811,4327100045,2014-07-21,train_validation
1812,6804600550,2014-07-08,train_validation
1813,5634500251,2015-03-27,test
1814,3125079062,2015-04-26,test
1815,3629920140,2015-04-07,test
1816,6844703410,2014-09-24,train_validation
1817,1337300070,2014-09-24,train_validation
1818,9290900160,2014-09-11,train_validation
1819,2251500270,2015-04-13,test
1820,0414100295,2014-06-23,train_validation
1821,1771110640,2014-06-24,train_validation
1822,0808300550,2015-05-05,test
1823,4322500055,2015-04-17,test
1824,3810000565,2014-07-02,train_validation
1825,0461002025,2015-05-01,test
1826,8559900140,2015-03-31,test
1827,8899210320,2014-08-20,train_validation
1828,0952002765,2014-11-14,train_validation
1829,7101100055,2015-03-03,train_validation
1830,3013300510,2015-05-06,test
1831,1623300765,2014-05-06,train_validation
1832,9322800260,2014-09-12,train_validation
1833,6141600140,2014-09-04,train_validation
1834,9315300260,2014-05-21,train_validation
1835,7015200335,2014-06-19,train_validation
1836,1545806510,2014-08-20,train_validation
1837,8643200055,2014-06-01,train_validation
1838,7855000550,2014-12-01,train_validation
1839,1313500070,2014-08-20,train_validation
1840,0290000055,2014-05-16,train_validation
1841,4139460200,2015-03-25,test
1842,3931900295,2015-04-23,test
1843,7365600070,2014-06-24,train_validation
1844,9274200320,2015-04-13,test
1845,8856920260,2014-08-18,train_validation
1846,4083306175,2015-04-01,test
1847,7588700204,2014-07-16,train_validation
1848,3271800295,2015-02-03,train_validation
1849,6052400575,2014-05-14,train_validation
1850,7861300140,2014-06-16,train_validation
1851,6117501176,2015-01-02,train_validation
1852,2592400140,2015-02-11,train_validation
1853,7135300046,2014-07-16,train_validation
1854,8665900295,2015-04-23,test
1855,6699000810,2014-08-13,train_validation
1856,5104510240,2014-05-19,train_validation
1857,7856700990,2014-09-24,train_validation
1858,8682300640,2014-08-28,train_validation
1859,6918700320,2015-03-06,train_validation
1860,9560700055,2015-03-10,test
1861,3013300055,2014-06-02,train_validation
1862,9201000320,2015-04-16,test
1863,9151600695,2015-03-04,train_validation
1864,2143700830,2014-10-06,excluded_overlap
1865,2143700830,2015-03-12,test
1866,2591020140,2014-12-02,train_validation
1867,6414600262,2014-08-29,train_validation
1868,1387301360,2014-12-22,train_validation
1869,5561400260,2014-07-21,train_validation
1870,7942601805,2014-09-11,train_validation
1871,1887500045,2014-12-26,train_validation
1872,5505700055,2014-07-30,train_validation
1873,3886902505,2015-03-11,test
1874,6703100135,2015-01-16,train_validation
1875,1552520070,2014-12-02,train_validation
1876,8163300320,2014-06-14,train_validation
